Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-1.163993714798255610e+02
4.663622929687500118e+02,-1.175697690516215488e+02
4.663625859375000005e+02,-1.086813686654113269e+02
4.663628789062499891e+02,-1.026147575447539850e+02
4.663631718750000346e+02,-1.033407421382382694e+02
4.663634648437500232e+02,-1.139113694328303268e+02
4.663637578125000118e+02,-1.094216049809937203e+02
4.663640507812500005e+02,-1.085466701847675779e+02
4.663643437499999891e+02,-1.040460101895287721e+02
4.663646367187500346e+02,-1.064995516961753310e+02
4.663649296875000232e+02,-1.032787128598059354e+02
4.663652226562500118e+02,-1.078874596398846961e+02
4.663655156250000005e+02,-1.034497310577520182e+02
4.663658085937499891e+02,-1.013644901579817486e+02
4.663661015625000346e+02,-1.046425402963909619e+02
4.663663945312500232e+02,-1.155598999366596331e+02
4.663666875000000118e+02,-1.142022065357821248e+02
4.663669804687500005e+02,-1.168456892022462625e+02
4.663672734374999891e+02,-1.095048310520268160e+02
4.663675664062500346e+02,-1.113813695701411888e+02
4.663678593750000232e+02,-1.160521709358958020e+02
4.663681523437500118e+02,-1.063262753419999598e+02
4.663684453125000005e+02,-1.099158528783061541e+02
4.663687382812499891e+02,-1.268652718187071855e+02
4.663690312500000346e+02,-1.111618534219972503e+02
4.663693242187500232e+02,-1.129964126004477833e+02
4.663696171875000118e+02,-1.048578022830330383e+02
4.663699101562500005e+02,-1.121667215582963451e+02
4.663702031249999891e+02,-1.111414400837943788e+02
4.663704960937500346e+02,-1.045322869446082166e+02
4.663707890625000232e+02,-1.092921475973912209e+02
4.663710820312500118e+02,-1.123598839996788854e+02
4.663713750000000005e+02,-1.103577933046336454e+02
4.663716679687499891e+02,-1.084839124451219448e+02
4.663719609375000346e+02,-1.096600869319085945e+02
4.663722539062500232e+02,-1.129283179202503788e+02
4.663725468750000118e+02,-1.113697600348068306e+02
4.663728398437500005e+02,-1.110526222499902076e+02
4.663731328124999891e+02,-1.062383438192972847e+02
4.663734257812500346e+02,-1.087726015167942251e+02
4.663737187500000232e+02,-1.057152975675160036e+02
4.663740117187500118e+02,-1.093505159415519472e+02
4.663743046875000005e+02,-1.004877387820219496e+02
4.663745976562499891e+02,-1.068917279101538185e+02
4.663748906250000346e+02,-1.045652498391221030e+02
4.663751835937500232e+02,-1.015683945376871833e+02
4.663754765625000118e+02,-1.058731218868265813e+02
4.663757695312500005e+02,-1.124668163878816785e+02
4.663760624999999891e+02,-1.070903379921312535e+02
4.663763554687500346e+02,-1.014239625274229013e+02
4.663766484375000232e+02,-1.020778039611006136e+02
4.663769414062500118e+02,-1.113045913738285577e+02
4.663772343750000005e+02,-1.067840137494623178e+02
4.663775273437499891e+02,-1.048924524026749907e+02
4.663778203125000346e+02,-1.007520352317802690e+02
4.663781132812500232e+02,-1.091888970040313893e+02
4.663784062500000118e+02,-1.033712997030086740e+02
4.663786992187500005e+02,-9.694383341683000310e+01
4.663789921874999891e+02,-1.017169020788763731e+02
4.663792851562500346e+02,-1.143717101225473556e+02
4.663795781250000232e+02,-1.035282483358680707e+02
4.663798710937500118e+02,-1.045743122366303481e+02
4.663801640625000005e+02,-1.020839238892403102e+02
4.663804570312499891e+02,-1.024602798929696803e+02
4.663807500000000346e+02,-1.168267406555409309e+02
4.663810429687500232e+02,-1.002432513351120633e+02
4.663813359375000118e+02,-1.036130013919709967e+02
4.663816289062500005e+02,-1.152992401405409453e+02
4.663819218749999891e+02,-1.021180920355973996e+02
4.663822148437500346e+02,-1.057102231306203066e+02
4.663825078125000232e+02,-1.045796832400330345e+02
4.663828007812500118e+02,-1.127821942615762225e+02
4.663830937500000005e+02,-1.112879339862492714e+02
4.663833867187499891e+02,-1.096327567429387670e+02
4.663836796875000346e+02,-1.056137313904608845e+02
4.663839726562500232e+02,-1.200307164474480999e+02
4.663842656250000118e+02,-1.063652406870427711e+02
4.663845585937500005e+02,-1.051360877496199464e+02
4.663848515624999891e+02,-1.071949118014387636e+02
4.663851445312500346e+02,-1.151864699773711607e+02
4.663854375000000232e+02,-1.089485590251688194e+02
4.663857304687500118e+02,-1.146315960622299599e+02
4.663860234375000005e+02,-1.129099088656544581e+02
4.663863164062499891e+02,-1.124997717932849497e+02
4.663866093750000346e+02,-1.133836721578297784e+02
4.663869023437500232e+02,-1.074963232778495978e+02
4.663871953125000118e+02,-1.069383372268285228e+02
4.663874882812500005e+02,-1.062547152198216196e+02
4.663877812499999891e+02,-1.046230234647581057e+02
4.663880742187500346e+02,-1.031110193297278101e+02
4.663883671875000232e+02,-1.142246688180799765e+02
4.663886601562500118e+02,-1.160980619283214423e+02
4.663889531250000005e+02,-1.052182981049977997e+02
4.663892460937499891e+02,-1.016692775864483451e+02
4.663895390625000346e+02,-1.081241732400668809e+02
4.663898320312500232e+02,-1.022741319621863170e+02
4.663901250000000118e+02,-1.015810787300624156e+02
4.663904179687500005e+02,-1.039578307347056096e+02
4.663907109374999891e+02,-1.067910287438924115e+02
4.663910039062500346e+02,-1.098670365404226175e+02
4.663912968750000232e+02,-1.166203963732985756e+02
4.663915898437500118e+02,-1.190930819236754559e+02
4.663918828125000005e+02,-1.133369828316051411e+02
4.663921757812499891e+02,-1.195002275613119735e+02
4.663924687500000346e+02,-1.142097364810839508e+02
4.663927617187500232e+02,-1.044424315941766963e+02
4.663930546875000118e+02,-1.080298385449796541e+02
4.663933476562500005e+02,-1.246897439770118154e+02
4.663936406249999891e+02,-1.068266636195790085e+02
4.663939335937500346e+02,-1.017966660851247980e+02
4.663942265625000232e+02,-1.053026138415992961e+02
4.663945195312500118e+02,-1.099762792472872519e+02
4.663948125000000005e+02,-1.188962728817305106e+02
4.663951054687499891e+02,-1.114761405954465943e+02
4.663953984375000346e+02,-1.146732841433765486e+02
4.663956914062500232e+02,-1.132402771982065985e+02
4.663959843750000118e+02,-1.066716517019569608e+02
4.663962773437500005e+02,-1.223316436091428017e+02
4.663965703124999891e+02,-1.070768172302392571e+02
4.663968632812500346e+02,-1.069858082201544676e+02
4.663971562500000232e+02,-1.042938900961131452e+02
4.663974492187500118e+02,-1.063549101622919579e+02
4.663977421875000005e+02,-1.174837443895860360e+02
4.663980351562499891e+02,-1.134584675376067935e+02
4.663983281250000346e+02,-1.235520246479964896e+02
4.663986210937500232e+02,-1.124003602720307242e+02
4.663989140625000118e+02,-1.041753868423267448e+02
4.663992070312500005e+02,-1.010432673284508951e+02
4.663994999999999891e+02,-1.065058213547981438e+02
4.663997929687500346e+02,-1.112865124539540460e+02
4.664000859375000232e+02,-1.148682166056441076e+02
4.664003789062500118e+02,-1.116866855116940513e+02
4.664006718750000005e+02,-1.097179705736884472e+02
4.664009648437499891e+02,-1.242292102938723701e+02
4.664012578125000346e+02,-1.026836560977475585e+02
4.664015507812500232e+02,-1.067162326437292847e+02
4.664018437500000118e+02,-1.064999860199209394e+02
4.664021367187500005e+02,-1.192628602112318674e+02
4.664024296874999891e+02,-1.197454922299719158e+02
4.664027226562500346e+02,-1.124327192397436193e+02
4.664030156250000232e+02,-1.029813793385701501e+02
4.664033085937500118e+02,-1.032792440941971392e+02
4.664036015625000005e+02,-1.105454299879482676e+02
4.664038945312499891e+02,-1.152104225562635662e+02
4.664041875000000346e+02,-1.043524986200325912e+02
4.664044804687500232e+02,-1.118776558897005060e+02
4.664047734375000118e+02,-1.188596711626291835e+02
4.664050664062500005e+02,-1.088889536262081776e+02
4.664053593749999891e+02,-1.057211769581964234e+02
4.664056523437500346e+02,-1.097665106006688376e+02
4.664059453125000232e+02,-1.118059318587982887e+02
4.664062382812500118e+02,-1.144241870790451685e+02
4.664065312500000005e+02,-1.098577213642832504e+02
4.664068242187499891e+02,-1.061257656161341174e+02
4.664071171875000346e+02,-1.096596626164867985e+02
4.664074101562500232e+02,-1.140554183606958958e+02
4.664077031250000118e+02,-1.066307892446315151e+02
4.664079960937500005e+02,-1.098108306015197115e+02
4.664082890624999891e+02,-1.117917203703701148e+02
4.664085820312500346e+02,-1.067777617659203884e+02
4.664088750000000232e+02,-1.026259379138965500e+02
4.664091679687500118e+02,-1.065572399083015256e+02
4.664094609375000005e+02,-1.116149818744070075e+02
4.664097539062499891e+02,-1.102101016387001380e+02
4.664100468750000346e+02,-1.059911343472034844e+02
4.664103398437500232e+02,-1.032978089219797369e+02
4.664106328125000118e+02,-1.059520513551181295e+02
4.664109257812500005e+02,-1.086963405559087761e+02
4.664112187499999891e+02,-1.070487991166071708e+02
4.664115117187500346e+02,-1.083750779046602730e+02
4.664118046875000232e+02,-1.161037201970150363e+02
4.664120976562500118e+02,-1.054451612163512380e+02
4.664123906250000005e+02,-1.111778204119189013e+02
4.664126835937499891e+02,-1.136980153842012129e+02
4.664129765625000346e+02,-1.080346502918023077e+02
4.664132695312500232e+02,-1.178648677043354240e+02
4.664135625000000118e+02,-1.059747142966841551e+02
4.664138554687500005e+02,-1.120370117554349179e+02
4.664141484374999891e+02,-1.050103242572787678e+02
4.664144414062500346e+02,-1.228517496380506913e+02
4.664147343750000232e+02,-1.083534647827435862e+02
4.664150273437500118e+02,-1.055695173734749517e+02
4.664153203125000005e+02,-1.054041103512734310e+02
4.664156132812499891e+02,-1.149295999666459807e+02
4.664159062500000346e+02,-1.104818459562436601e+02
4.664161992187500232e+02,-1.090270018793374334e+02
4.664164921875000118e+02,-1.169697580165850894e+02
4.664167851562500005e+02,-1.016748870857365148e+02
4.664170781249999891e+02,-1.019208473768378269e+02
4.664173710937500346e+02,-1.069659054903479785e+02
4.664176640625000232e+02,-1.082844599236504735e+02
4.664179570312500118e+02,-1.076389938098443935e+02
4.664182500000000005e+02,-1.054852191022478110e+02
4.664185429687499891e+02,-1.149110231932666437e+02
4.664188359375000346e+02,-1.097487582166806277e+02
4.664191289062500232e+02,-1.083184508856665786e+02
4.664194218750000118e+02,-1.141049998157959351e+02
4.664197148437500005e+02,-1.084997705390404832e+02
4.664200078124999891e+02,-1.201047863195228871e+02
4.664203007812500346e+02,-1.213566549470726699e+02
4.664205937500000232e+02,-1.139032454293768808e+02
4.664208867187500118e+02,-1.119982967995091059e+02
4.664211796875000005e+02,-1.134112322457347233e+02
4.664214726562499891e+02,-1.068508687574989580e+02
4.664217656250000346e+02,-1.001271866338329488e+02
4.664220585937500232e+02,-1.009275779758787195e+02
4.664223515625000118e+02,-1.055042321744555238e+02
4.664226445312500005e+02,-1.053312590358024892e+02
4.664229374999999891e+02,-1.007630092904161643e+02
4.664232304687500346e+02,-1.008830943803417881e+02
4.664235234375000232e+02,-1.159430357369999598e+02
4.664238164062500118e+02,-1.056812916258806325e+02
4.664241093750000005e+02,-1.135010773449143784e+02
4.664244023437499891e+02,-1.063336597785849023e+02
4.664246953125000346e+02,-1.112521326523696530e+02
4.664249882812500232e+02,-1.013854628034323753e+02
4.664252812500000118e+02,-1.022395155401765265e+02
4.664255742187500005e+02,-1.016580299432575742e+02
4.664258671874999891e+02,-1.029557556373662237e+02
4.664261601562500346e+02,-1.030155589935982476e+02
4.664264531250000232e+02,-1.102893171564126504e+02
4.664267460937500118e+02,-1.149491189152273023e+02
4.664270390625000005e+02,-1.031216469555751161e+02
4.664273320312499891e+02,-1.036276746417529040e+02
4.664276250000000346e+02,-1.059816460364386330e+02
4.664279179687500232e+02,-1.250511323092140685e+02
4.664282109375000118e+02,-1.138454066560183549e+02
4.664285039062500005e+02,-1.061251585281268319e+02
4.664287968749999891e+02,-1.081319843121069511e+02
4.664290898437500346e+02,-1.108552132790593561e+02
4.664293828125000232e+02,-1.115882439067540020e+02
4.664296757812500118e+02,-1.125154251750762882e+02
4.664299687500000005e+02,-1.112570368748443883e+02
4.664302617187499891e+02,-1.042751465626479046e+02
4.664305546875000346e+02,-1.037806203451580558e+02
4.664308476562500232e+02,-1.111118424763692900e+02
4.664311406250000118e+02,-1.243681250430653904e+02
4.664314335937500005e+02,-1.084136751061326720e+02
4.664317265624999891e+02,-1.100406308553724273e+02
4.664320195312500346e+02,-1.063162331556708864e+02
4.664323125000000232e+02,-1.076787208124747224e+02
4.664326054687500118e+02,-1.074005746900683533e+02
4.664328984375000005e+02,-1.115761834869059896e+02
4.664331914062499891e+02,-1.132959314597375311e+02
4.664334843750000346e+02,-1.118928500840999760e+02
4.664337773437500232e+02,-1.061810803229160172e+02
4.664340703125000118e+02,-1.146282487600381472e+02
4.664343632812500005e+02,-1.235246677863762699e+02
4.664346562499999891e+02,-1.135538297951332254e+02
4.664349492187500346e+02,-1.112330485789409948e+02
4.664352421875000232e+02,-1.178688323022481086e+02
4.664355351562500118e+02,-1.237173663790893841e+02
4.664358281250000005e+02,-1.112664883694334037e+02
4.664361210937499891e+02,-1.097812452144478073e+02
4.664364140625000346e+02,-1.052045096231378238e+02
4.664367070312500232e+02,-1.095597720340003178e+02
