Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-8.756406901117630071e+01
4.663622929687500118e+02,-8.158932651156476368e+01
4.663625859375000005e+02,-7.826709424850128016e+01
4.663628789062499891e+02,-8.189992216539030778e+01
4.663631718750000346e+02,-8.807760841426627962e+01
4.663634648437500232e+02,-8.774029891817548332e+01
4.663637578125000118e+02,-8.439229526822357741e+01
4.663640507812500005e+02,-8.968576595084415715e+01
4.663643437499999891e+02,-9.720634016715138159e+01
4.663646367187500346e+02,-8.707183659327856162e+01
4.663649296875000232e+02,-8.563352678494882753e+01
4.663652226562500118e+02,-7.907988909462446259e+01
4.663655156250000005e+02,-8.621241371626018690e+01
4.663658085937499891e+02,-8.952696246959624204e+01
4.663661015625000346e+02,-9.354303123384569574e+01
4.663663945312500232e+02,-8.530082641555509326e+01
4.663666875000000118e+02,-8.565611596913784354e+01
4.663669804687500005e+02,-8.435669034815580858e+01
4.663672734374999891e+02,-8.456090582246130793e+01
4.663675664062500346e+02,-8.495081528285112427e+01
4.663678593750000232e+02,-8.005365367571801016e+01
4.663681523437500118e+02,-8.601781619309156213e+01
4.663684453125000005e+02,-9.394204917938520794e+01
4.663687382812499891e+02,-9.526543566728277312e+01
4.663690312500000346e+02,-8.595197818327891071e+01
4.663693242187500232e+02,-8.325112497153840252e+01
4.663696171875000118e+02,-8.491839917019639472e+01
4.663699101562500005e+02,-9.278502746362782716e+01
4.663702031249999891e+02,-8.786749694907359753e+01
4.663704960937500346e+02,-8.365557118191887298e+01
4.663707890625000232e+02,-8.704936200150618220e+01
4.663710820312500118e+02,-8.783485278210230263e+01
4.663713750000000005e+02,-9.015932286377390881e+01
4.663716679687499891e+02,-8.120112478135510514e+01
4.663719609375000346e+02,-8.103540846078034576e+01
4.663722539062500232e+02,-8.162138702533012236e+01
4.663725468750000118e+02,-8.777948179801421702e+01
4.663728398437500005e+02,-9.175524363177471798e+01
4.663731328124999891e+02,-8.996301806514850341e+01
4.663734257812500346e+02,-8.725081553678704438e+01
4.663737187500000232e+02,-8.281197831987485358e+01
4.663740117187500118e+02,-8.302649185041099145e+01
4.663743046875000005e+02,-8.199677167285744872e+01
4.663745976562499891e+02,-8.818112114735798457e+01
4.663748906250000346e+02,-9.043009016224188201e+01
4.663751835937500232e+02,-8.911323717922238075e+01
4.663754765625000118e+02,-8.706289792321439336e+01
4.663757695312500005e+02,-9.057767427572072449e+01
4.663760624999999891e+02,-8.232298803503817908e+01
4.663763554687500346e+02,-7.978728104707403190e+01
4.663766484375000232e+02,-7.952563260601765194e+01
4.663769414062500118e+02,-9.289768315844466429e+01
4.663772343750000005e+02,-8.985851625411982013e+01
4.663775273437499891e+02,-9.464490944652547455e+01
4.663778203125000346e+02,-8.521518682195164729e+01
4.663781132812500232e+02,-9.178086511942933612e+01
4.663784062500000118e+02,-8.297445242813644484e+01
4.663786992187500005e+02,-8.046886506005085948e+01
4.663789921874999891e+02,-7.800319577501848300e+01
4.663792851562500346e+02,-8.094052986551231754e+01
4.663795781250000232e+02,-9.204010416714666576e+01
4.663798710937500118e+02,-9.313869500636309340e+01
4.663801640625000005e+02,-9.833024312156972258e+01
4.663804570312499891e+02,-8.548984330845391355e+01
4.663807500000000346e+02,-8.515311804723208411e+01
4.663810429687500232e+02,-8.448639355732925083e+01
4.663813359375000118e+02,-8.355945260896005777e+01
4.663816289062500005e+02,-8.030074915482072129e+01
4.663819218749999891e+02,-8.239616146364306815e+01
4.663822148437500346e+02,-8.647342283352755032e+01
4.663825078125000232e+02,-8.380694183240461825e+01
4.663828007812500118e+02,-8.740439083980714940e+01
4.663830937500000005e+02,-8.743451492591161411e+01
4.663833867187499891e+02,-8.389723225210013879e+01
