Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-8.247136589794934025e+01
4.663622929687500118e+02,-8.544413453915858270e+01
4.663625859375000005e+02,-8.745668695488474498e+01
4.663628789062499891e+02,-8.788634281462731224e+01
4.663631718750000346e+02,-8.583113397008821721e+01
4.663634648437500232e+02,-8.433827477912328163e+01
4.663637578125000118e+02,-9.468789875481911622e+01
4.663640507812500005e+02,-8.935323227316288808e+01
4.663643437499999891e+02,-8.037909985542007973e+01
4.663646367187500346e+02,-8.417373191419393663e+01
4.663649296875000232e+02,-8.532896514576407299e+01
4.663652226562500118e+02,-8.703294646716349803e+01
4.663655156250000005e+02,-1.014974956058860442e+02
4.663658085937499891e+02,-8.545888421099971310e+01
4.663661015625000346e+02,-9.507322603875229561e+01
4.663663945312500232e+02,-9.279069063455591504e+01
4.663666875000000118e+02,-8.419186837772301146e+01
4.663669804687500005e+02,-8.067698997675408634e+01
4.663672734374999891e+02,-8.830585247567995566e+01
4.663675664062500346e+02,-8.707969893153213548e+01
4.663678593750000232e+02,-9.182314938883351374e+01
4.663681523437500118e+02,-9.939097902789724515e+01
4.663684453125000005e+02,-9.305187135107216534e+01
4.663687382812499891e+02,-8.343190582818840539e+01
4.663690312500000346e+02,-8.888501979919246310e+01
4.663693242187500232e+02,-8.262582209652265419e+01
4.663696171875000118e+02,-8.753658824323757415e+01
4.663699101562500005e+02,-8.616686513024620808e+01
4.663702031249999891e+02,-8.861374843166638016e+01
4.663704960937500346e+02,-9.792168489803138698e+01
4.663707890625000232e+02,-9.514430237544380020e+01
4.663710820312500118e+02,-8.437432214236125105e+01
4.663713750000000005e+02,-8.231531609989710319e+01
4.663716679687499891e+02,-8.495283277047271042e+01
4.663719609375000346e+02,-8.643235232747151997e+01
4.663722539062500232e+02,-9.546900830054823928e+01
4.663725468750000118e+02,-8.482696903383111930e+01
4.663728398437500005e+02,-9.305844081083955643e+01
4.663731328124999891e+02,-9.309591524249407257e+01
4.663734257812500346e+02,-8.823785625262772214e+01
4.663737187500000232e+02,-8.084088841111557144e+01
4.663740117187500118e+02,-8.173387466647699284e+01
4.663743046875000005e+02,-9.018907529266500944e+01
4.663745976562499891e+02,-9.816641400084338898e+01
4.663748906250000346e+02,-8.613672420381629991e+01
4.663751835937500232e+02,-8.522880061650155881e+01
4.663754765625000118e+02,-8.799163792145790808e+01
4.663757695312500005e+02,-8.953672584686154323e+01
4.663760624999999891e+02,-8.918144532947336245e+01
4.663763554687500346e+02,-8.160731675243225425e+01
4.663766484375000232e+02,-8.414932389741284169e+01
4.663769414062500118e+02,-9.266276722499435436e+01
4.663772343750000005e+02,-8.545004390871524436e+01
4.663775273437499891e+02,-8.565203781439207376e+01
4.663778203125000346e+02,-9.054822559368921020e+01
4.663781132812500232e+02,-8.526563317328918856e+01
4.663784062500000118e+02,-9.081473950044566834e+01
4.663786992187500005e+02,-9.528541890356478916e+01
4.663789921874999891e+02,-8.370984946011478200e+01
4.663792851562500346e+02,-1.056836338773246098e+02
4.663795781250000232e+02,-8.377228755929267834e+01
4.663798710937500118e+02,-8.485200721466370055e+01
4.663801640625000005e+02,-8.986567515762797598e+01
4.663804570312499891e+02,-9.029426475635486327e+01
4.663807500000000346e+02,-8.441477866354510695e+01
4.663810429687500232e+02,-9.030893391247829527e+01
4.663813359375000118e+02,-8.958385731320984746e+01
4.663816289062500005e+02,-9.126121469643025819e+01
4.663819218749999891e+02,-8.683424910658082752e+01
4.663822148437500346e+02,-8.386539578410351226e+01
