Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-1.154380903377592205e+02
4.663622929687500118e+02,-8.929286338692504899e+01
4.663625859375000005e+02,-9.732966434332800532e+01
4.663628789062499891e+02,-9.275643165900595477e+01
4.663631718750000346e+02,-9.333473180665487234e+01
4.663634648437500232e+02,-9.250582237169268751e+01
4.663637578125000118e+02,-9.025272314649363636e+01
4.663640507812500005e+02,-1.035481924123678965e+02
4.663643437499999891e+02,-9.894623243080138764e+01
4.663646367187500346e+02,-8.957246801409810644e+01
4.663649296875000232e+02,-8.864573634702776417e+01
4.663652226562500118e+02,-8.953147356056958017e+01
4.663655156250000005e+02,-8.910474222107032460e+01
4.663658085937499891e+02,-9.073989697402438992e+01
4.663661015625000346e+02,-9.336470488089106823e+01
4.663663945312500232e+02,-8.908357767272006811e+01
4.663666875000000118e+02,-8.819684686634903414e+01
4.663669804687500005e+02,-9.424865394529554408e+01
4.663672734374999891e+02,-9.747256435391066987e+01
4.663675664062500346e+02,-9.515187683957668696e+01
4.663678593750000232e+02,-9.130768402993442123e+01
4.663681523437500118e+02,-9.167892241041403167e+01
4.663684453125000005e+02,-1.013966378824047609e+02
4.663687382812499891e+02,-1.021815996891600093e+02
4.663690312500000346e+02,-9.065492795645420188e+01
4.663693242187500232e+02,-8.570138846156089585e+01
4.663696171875000118e+02,-8.803796167117342009e+01
4.663699101562500005e+02,-9.584647196057503038e+01
4.663702031249999891e+02,-9.201963854096777595e+01
4.663704960937500346e+02,-1.005634190043286225e+02
4.663707890625000232e+02,-9.672948043199703250e+01
4.663710820312500118e+02,-9.749363982847600596e+01
4.663713750000000005e+02,-9.580602969503996746e+01
4.663716679687499891e+02,-9.311218283078368074e+01
4.663719609375000346e+02,-1.064221331692834980e+02
4.663722539062500232e+02,-9.316434598272044809e+01
4.663725468750000118e+02,-9.473895141701297007e+01
4.663728398437500005e+02,-9.595993954149514593e+01
4.663731328124999891e+02,-9.381319074570674843e+01
4.663734257812500346e+02,-1.021219046213015531e+02
4.663737187500000232e+02,-9.553918843349055123e+01
4.663740117187500118e+02,-8.928320383626989099e+01
4.663743046875000005e+02,-9.242102603864657340e+01
4.663745976562499891e+02,-9.878648234842640363e+01
4.663748906250000346e+02,-9.365357499411913977e+01
4.663751835937500232e+02,-8.730405766958350000e+01
4.663754765625000118e+02,-9.294538257831808892e+01
4.663757695312500005e+02,-9.992310091284824125e+01
4.663760624999999891e+02,-9.493450027963616833e+01
