Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-9.436478445577051843e+01
4.663622929687500118e+02,-9.188596627103524384e+01
4.663625859375000005e+02,-9.328146764960266069e+01
4.663628789062499891e+02,-1.013209629268097132e+02
4.663631718750000346e+02,-9.609587183321899317e+01
4.663634648437500232e+02,-9.268860628865712670e+01
4.663637578125000118e+02,-9.460667612587771202e+01
4.663640507812500005e+02,-1.004202791728906732e+02
4.663643437499999891e+02,-9.292603140935111128e+01
4.663646367187500346e+02,-9.185401258359128462e+01
4.663649296875000232e+02,-9.232245859108169839e+01
4.663652226562500118e+02,-9.242261194342077602e+01
4.663655156250000005e+02,-1.086628573175710812e+02
4.663658085937499891e+02,-9.860298908994022327e+01
4.663661015625000346e+02,-9.161012614555529865e+01
4.663663945312500232e+02,-8.833732949316285499e+01
4.663666875000000118e+02,-9.368174159295129755e+01
4.663669804687500005e+02,-9.230327139799624092e+01
4.663672734374999891e+02,-9.505139969045552562e+01
4.663675664062500346e+02,-9.281796859716493486e+01
4.663678593750000232e+02,-9.334662240035635250e+01
4.663681523437500118e+02,-9.927746601361965872e+01
4.663684453125000005e+02,-9.684189493160894813e+01
4.663687382812499891e+02,-9.738654259400534841e+01
4.663690312500000346e+02,-8.991592599411617925e+01
4.663693242187500232e+02,-9.332606521460689919e+01
4.663696171875000118e+02,-9.384548660707670820e+01
4.663699101562500005e+02,-9.846556242589876717e+01
4.663702031249999891e+02,-9.007343664735549282e+01
4.663704960937500346e+02,-9.522115610290794052e+01
4.663707890625000232e+02,-9.673326960563397847e+01
4.663710820312500118e+02,-9.660055552287474256e+01
4.663713750000000005e+02,-9.562450586529250529e+01
4.663716679687499891e+02,-9.012593025018702519e+01
4.663719609375000346e+02,-9.412340189773144061e+01
4.663722539062500232e+02,-9.553208382498101514e+01
4.663725468750000118e+02,-9.369889230400349334e+01
4.663728398437500005e+02,-9.104564001538571461e+01
4.663731328124999891e+02,-9.552407448187867089e+01
4.663734257812500346e+02,-9.840415058351035782e+01
4.663737187500000232e+02,-9.490112243587429930e+01
4.663740117187500118e+02,-9.968813283260050184e+01
4.663743046875000005e+02,-9.687338371129639825e+01
4.663745976562499891e+02,-9.671312390237092416e+01
4.663748906250000346e+02,-1.086329952394106613e+02
4.663751835937500232e+02,-9.601692822095816382e+01
4.663754765625000118e+02,-9.421926607827110445e+01
4.663757695312500005e+02,-9.975782575332202384e+01
4.663760624999999891e+02,-1.025993375442337481e+02
4.663763554687500346e+02,-1.001459096934917454e+02
4.663766484375000232e+02,-1.175284331982848016e+02
4.663769414062500118e+02,-1.062428147489445109e+02
