Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-9.785573450602703360e+01
4.663622929687500118e+02,-1.024790872357301765e+02
4.663625859375000005e+02,-9.598536662056292812e+01
4.663628789062499891e+02,-9.762012475288588575e+01
4.663631718750000346e+02,-9.210257998051713457e+01
4.663634648437500232e+02,-9.146687752315507680e+01
4.663637578125000118e+02,-9.267487139607247570e+01
4.663640507812500005e+02,-9.713229505011418041e+01
4.663643437499999891e+02,-1.028280448758418544e+02
4.663646367187500346e+02,-9.850798062588049220e+01
4.663649296875000232e+02,-1.014551503459447304e+02
4.663652226562500118e+02,-1.036062087182129829e+02
4.663655156250000005e+02,-1.027992109312744446e+02
4.663658085937499891e+02,-9.488238753545977033e+01
4.663661015625000346e+02,-9.279793284897733940e+01
4.663663945312500232e+02,-9.735115360159623776e+01
4.663666875000000118e+02,-9.728966070092653240e+01
4.663669804687500005e+02,-9.535389124325661214e+01
4.663672734374999891e+02,-1.008859179188360002e+02
4.663675664062500346e+02,-1.081316467162065180e+02
4.663678593750000232e+02,-1.058608433944431795e+02
4.663681523437500118e+02,-9.923884080342250513e+01
4.663684453125000005e+02,-9.906323980563990972e+01
4.663687382812499891e+02,-1.081979522712518218e+02
4.663690312500000346e+02,-9.390029691764112840e+01
4.663693242187500232e+02,-9.421132518344012396e+01
4.663696171875000118e+02,-9.717677288600732766e+01
4.663699101562500005e+02,-1.037826178222114777e+02
4.663702031249999891e+02,-9.670065367712399507e+01
4.663704960937500346e+02,-9.827101492855541665e+01
4.663707890625000232e+02,-1.025080673899003045e+02
4.663710820312500118e+02,-1.080943656139391749e+02
4.663713750000000005e+02,-1.018703827871240009e+02
4.663716679687499891e+02,-1.002675635179098066e+02
4.663719609375000346e+02,-1.002518195648794830e+02
4.663722539062500232e+02,-9.877350796923391840e+01
4.663725468750000118e+02,-9.622550328128966157e+01
4.663728398437500005e+02,-1.010727267619402880e+02
4.663731328124999891e+02,-9.909208912764347588e+01
4.663734257812500346e+02,-1.013314923225175477e+02
4.663737187500000232e+02,-1.038143464560607754e+02
4.663740117187500118e+02,-1.097373145563416301e+02
4.663743046875000005e+02,-1.061248982664140641e+02
4.663745976562499891e+02,-9.412862415120764581e+01
4.663748906250000346e+02,-9.292782775498109515e+01
4.663751835937500232e+02,-9.565499530330100697e+01
4.663754765625000118e+02,-9.511831547845245893e+01
4.663757695312500005e+02,-9.166333772049503636e+01
4.663760624999999891e+02,-9.448976239807944921e+01
4.663763554687500346e+02,-9.575770780197622400e+01
4.663766484375000232e+02,-9.976218298180901911e+01
4.663769414062500118e+02,-9.807147359962689848e+01
4.663772343750000005e+02,-1.092565934785285435e+02
4.663775273437499891e+02,-1.049854058572843485e+02
4.663778203125000346e+02,-9.896232011815487795e+01
4.663781132812500232e+02,-1.060819446764516840e+02
4.663784062500000118e+02,-1.155799255231491713e+02
4.663786992187500005e+02,-1.080541114803044280e+02
4.663789921874999891e+02,-1.026163722509668901e+02
4.663792851562500346e+02,-1.038984366414286740e+02
4.663795781250000232e+02,-1.002214741195073344e+02
4.663798710937500118e+02,-9.881045754389785429e+01
4.663801640625000005e+02,-1.001608993967413284e+02
4.663804570312499891e+02,-9.922467737411884059e+01
4.663807500000000346e+02,-9.755791920624653812e+01
4.663810429687500232e+02,-9.768725171463148627e+01
4.663813359375000118e+02,-9.581422295454768800e+01
4.663816289062500005e+02,-9.736214255826510566e+01
4.663819218749999891e+02,-1.017161739642574787e+02
4.663822148437500346e+02,-9.564258050354582963e+01
4.663825078125000232e+02,-9.957839049847899560e+01
4.663828007812500118e+02,-1.039443463354916872e+02
4.663830937500000005e+02,-1.099484285862279052e+02
4.663833867187499891e+02,-9.792996874700889975e+01
4.663836796875000346e+02,-1.001077473037212684e+02
4.663839726562500232e+02,-9.384130574049663664e+01
4.663842656250000118e+02,-9.525990697477290325e+01
4.663845585937500005e+02,-1.075607274151565065e+02
4.663848515624999891e+02,-9.936611577801019735e+01
4.663851445312500346e+02,-1.027915798542258869e+02
4.663854375000000232e+02,-9.478196537975330216e+01
4.663857304687500118e+02,-9.934786468560390915e+01
4.663860234375000005e+02,-1.033800548011907665e+02
4.663863164062499891e+02,-9.640110366616566751e+01
4.663866093750000346e+02,-9.698124668576235763e+01
4.663869023437500232e+02,-9.748424143479746817e+01
4.663871953125000118e+02,-9.374317048712826761e+01
4.663874882812500005e+02,-9.937110761385085311e+01
4.663877812499999891e+02,-1.179450051778325701e+02
4.663880742187500346e+02,-1.076525178907846225e+02
4.663883671875000232e+02,-1.050778230243140570e+02
