Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-8.190275573503697615e+01
4.663622929687500118e+02,-8.535178881807796358e+01
4.663625859375000005e+02,-9.599156389073043272e+01
4.663628789062499891e+02,-8.577194029760617866e+01
4.663631718750000346e+02,-8.960974482289765319e+01
4.663634648437500232e+02,-9.053296326392788274e+01
4.663637578125000118e+02,-9.267053660659698266e+01
4.663640507812500005e+02,-8.892480264631720388e+01
4.663643437499999891e+02,-8.701369666643388712e+01
4.663646367187500346e+02,-9.364835697670167747e+01
4.663649296875000232e+02,-9.078597598328805418e+01
4.663652226562500118e+02,-1.094085728197090361e+02
4.663655156250000005e+02,-8.517116985988623412e+01
4.663658085937499891e+02,-8.330543583429451360e+01
4.663661015625000346e+02,-8.274635413720284305e+01
4.663663945312500232e+02,-8.423749120994443729e+01
4.663666875000000118e+02,-9.023118626811545084e+01
4.663669804687500005e+02,-8.362206084936042316e+01
4.663672734374999891e+02,-9.248870134466692150e+01
4.663675664062500346e+02,-8.783857847663072960e+01
4.663678593750000232e+02,-9.330038161102116590e+01
4.663681523437500118e+02,-1.034969177912408327e+02
4.663684453125000005e+02,-9.084814081767889604e+01
4.663687382812499891e+02,-9.010339554872565770e+01
4.663690312500000346e+02,-9.581640740010718105e+01
4.663693242187500232e+02,-8.538825321674144675e+01
4.663696171875000118e+02,-8.204570592199310397e+01
4.663699101562500005e+02,-8.543488071859147226e+01
4.663702031249999891e+02,-9.420974831765322222e+01
4.663704960937500346e+02,-1.007052781032517288e+02
4.663707890625000232e+02,-1.040468670875663406e+02
4.663710820312500118e+02,-8.800858149363810412e+01
4.663713750000000005e+02,-9.374256295798154781e+01
4.663716679687499891e+02,-1.000327036333051609e+02
4.663719609375000346e+02,-9.826569181666360464e+01
4.663722539062500232e+02,-9.654712200489073837e+01
4.663725468750000118e+02,-8.626198832283590434e+01
4.663728398437500005e+02,-8.667080062236146887e+01
4.663731328124999891e+02,-9.682004092457113131e+01
4.663734257812500346e+02,-9.261642530847809951e+01
4.663737187500000232e+02,-8.645736904018399116e+01
4.663740117187500118e+02,-8.379780103128119606e+01
4.663743046875000005e+02,-8.236577194881920150e+01
4.663745976562499891e+02,-8.992810262510231212e+01
4.663748906250000346e+02,-1.015201631611733433e+02
4.663751835937500232e+02,-9.127329432854841684e+01
4.663754765625000118e+02,-9.261650643428554019e+01
4.663757695312500005e+02,-9.765107655852136759e+01
4.663760624999999891e+02,-9.744038125035820030e+01
4.663763554687500346e+02,-9.953914167560185433e+01
4.663766484375000232e+02,-1.075721944828899979e+02
4.663769414062500118e+02,-9.235372554148513302e+01
4.663772343750000005e+02,-8.456407526638935224e+01
4.663775273437499891e+02,-8.331780347652033925e+01
4.663778203125000346e+02,-8.859069592168962970e+01
4.663781132812500232e+02,-9.033675343270425628e+01
4.663784062500000118e+02,-8.592652629610194026e+01
4.663786992187500005e+02,-9.366708023145584150e+01
4.663789921874999891e+02,-8.497849501544342843e+01
4.663792851562500346e+02,-8.612692732688708475e+01
4.663795781250000232e+02,-8.837781359446680085e+01
4.663798710937500118e+02,-8.534847033144365014e+01
4.663801640625000005e+02,-8.794196794825801078e+01
4.663804570312499891e+02,-9.610457604821158384e+01
4.663807500000000346e+02,-8.826766573445100050e+01
4.663810429687500232e+02,-8.861445581527725324e+01
4.663813359375000118e+02,-9.402679504142392375e+01
4.663816289062500005e+02,-9.835629914430614917e+01
4.663819218749999891e+02,-8.928446281578627008e+01
4.663822148437500346e+02,-8.905491618515080177e+01
4.663825078125000232e+02,-8.532613543979019255e+01
4.663828007812500118e+02,-9.076043272443723708e+01
4.663830937500000005e+02,-8.794897724523383431e+01
4.663833867187499891e+02,-9.223515290932766675e+01
4.663836796875000346e+02,-8.489668255193406310e+01
4.663839726562500232e+02,-8.931379526755958409e+01
4.663842656250000118e+02,-9.105318781952698259e+01
4.663845585937500005e+02,-9.975590472320854474e+01
4.663848515624999891e+02,-8.910288322250292481e+01
4.663851445312500346e+02,-8.643535734256809633e+01
4.663854375000000232e+02,-8.144369578775283003e+01
4.663857304687500118e+02,-8.405907345938034325e+01
4.663860234375000005e+02,-9.041778718734408926e+01
4.663863164062499891e+02,-8.645154119688331207e+01
4.663866093750000346e+02,-8.638706167205324959e+01
4.663869023437500232e+02,-9.795417355633756529e+01
4.663871953125000118e+02,-8.857096906274408354e+01
4.663874882812500005e+02,-8.864015382845042268e+01
4.663877812499999891e+02,-8.301470228592356193e+01
4.663880742187500346e+02,-9.249248667459873730e+01
4.663883671875000232e+02,-8.802843270444525103e+01
4.663886601562500118e+02,-8.774557737870674146e+01
4.663889531250000005e+02,-8.607005019018743042e+01
4.663892460937499891e+02,-8.662345435816601480e+01
4.663895390625000346e+02,-8.413602274083598331e+01
4.663898320312500232e+02,-8.674091876862343042e+01
4.663901250000000118e+02,-9.859517010266451109e+01
4.663904179687500005e+02,-8.896351687714778222e+01
4.663907109374999891e+02,-8.750638180721031745e+01
4.663910039062500346e+02,-8.699597420543371129e+01
4.663912968750000232e+02,-9.094536028755004509e+01
4.663915898437500118e+02,-8.749437971122506497e+01
4.663918828125000005e+02,-8.411339977355488884e+01
4.663921757812499891e+02,-9.150827491536136904e+01
4.663924687500000346e+02,-9.712911408213210507e+01
4.663927617187500232e+02,-8.983129731550084784e+01
4.663930546875000118e+02,-9.072063816308880746e+01
4.663933476562500005e+02,-8.623471564189625838e+01
4.663936406249999891e+02,-8.705122940634198869e+01
4.663939335937500346e+02,-8.855064339889737823e+01
4.663942265625000232e+02,-8.609254436691173851e+01
4.663945195312500118e+02,-8.867127759165869350e+01
4.663948125000000005e+02,-9.805891867129653861e+01
4.663951054687499891e+02,-8.791477308557500692e+01
4.663953984375000346e+02,-8.779137403383103333e+01
4.663956914062500232e+02,-8.715821918418652103e+01
4.663959843750000118e+02,-8.294087810246711001e+01
4.663962773437500005e+02,-8.882024379150634275e+01
4.663965703124999891e+02,-9.816619299991526759e+01
4.663968632812500346e+02,-9.836360848452345351e+01
4.663971562500000232e+02,-8.693250156651338045e+01
4.663974492187500118e+02,-8.666538762652120909e+01
4.663977421875000005e+02,-8.698203543206358290e+01
4.663980351562499891e+02,-8.358048641154640279e+01
4.663983281250000346e+02,-8.473991230397857066e+01
4.663986210937500232e+02,-9.040217220513997631e+01
4.663989140625000118e+02,-9.316750173808947011e+01
4.663992070312500005e+02,-9.498452441859367923e+01
4.663994999999999891e+02,-8.405155035340311542e+01
