Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-9.355247509885521140e+01
4.663622929687500118e+02,-9.220082668470305975e+01
4.663625859375000005e+02,-9.713049839848382305e+01
4.663628789062499891e+02,-1.008830894531894415e+02
4.663631718750000346e+02,-1.066188606231000904e+02
4.663634648437500232e+02,-1.020276874087634269e+02
4.663637578125000118e+02,-9.999400473270799239e+01
4.663640507812500005e+02,-9.908624602888593813e+01
4.663643437499999891e+02,-9.773927541751905324e+01
4.663646367187500346e+02,-9.942976371176143857e+01
4.663649296875000232e+02,-1.017275521164575167e+02
4.663652226562500118e+02,-9.890098865781530435e+01
4.663655156250000005e+02,-9.761849498230246525e+01
4.663658085937499891e+02,-9.411515411672559139e+01
4.663661015625000346e+02,-9.193985205793634918e+01
4.663663945312500232e+02,-1.025271043950289425e+02
4.663666875000000118e+02,-1.027212008759141497e+02
4.663669804687500005e+02,-1.021840624532944730e+02
4.663672734374999891e+02,-1.053156169215718876e+02
4.663675664062500346e+02,-1.036210101195259057e+02
4.663678593750000232e+02,-9.428694972521361706e+01
4.663681523437500118e+02,-9.303871214680513901e+01
4.663684453125000005e+02,-9.526106798070186699e+01
4.663687382812499891e+02,-9.305276974349929731e+01
4.663690312500000346e+02,-9.612467932645148494e+01
4.663693242187500232e+02,-1.054014936504989777e+02
4.663696171875000118e+02,-1.037823413857154122e+02
4.663699101562500005e+02,-9.946679134297679070e+01
4.663702031249999891e+02,-9.585288547845506457e+01
4.663704960937500346e+02,-9.386630463468009111e+01
4.663707890625000232e+02,-9.376195661371454548e+01
4.663710820312500118e+02,-9.679231656602067346e+01
4.663713750000000005e+02,-1.001283097147373269e+02
4.663716679687499891e+02,-1.038458282920501716e+02
4.663719609375000346e+02,-1.245584987714369731e+02
4.663722539062500232e+02,-1.196733362341957445e+02
4.663725468750000118e+02,-9.874653027389831550e+01
4.663728398437500005e+02,-9.949283773651316665e+01
4.663731328124999891e+02,-1.020743757439353914e+02
4.663734257812500346e+02,-9.997333668862198408e+01
4.663737187500000232e+02,-1.036627243972651371e+02
4.663740117187500118e+02,-1.035030621557367283e+02
4.663743046875000005e+02,-9.653334435923027002e+01
4.663745976562499891e+02,-1.062667189239617187e+02
4.663748906250000346e+02,-9.440185569283391942e+01
4.663751835937500232e+02,-9.416633395258075723e+01
4.663754765625000118e+02,-9.954499236747531654e+01
4.663757695312500005e+02,-9.773322415083391945e+01
4.663760624999999891e+02,-9.939996145024844054e+01
4.663763554687500346e+02,-1.016638738295798703e+02
4.663766484375000232e+02,-1.035169163769458436e+02
4.663769414062500118e+02,-1.003661834827386059e+02
4.663772343750000005e+02,-9.842737623889854603e+01
4.663775273437499891e+02,-1.028092646781272776e+02
4.663778203125000346e+02,-9.171540359422237998e+01
4.663781132812500232e+02,-9.150328770849068860e+01
4.663784062500000118e+02,-1.034334012753259913e+02
4.663786992187500005e+02,-9.776654486597365690e+01
4.663789921874999891e+02,-9.594117928403431961e+01
4.663792851562500346e+02,-9.711909064474527042e+01
4.663795781250000232e+02,-1.064073122217845651e+02
4.663798710937500118e+02,-1.279636885800839252e+02
4.663801640625000005e+02,-1.037128488989495025e+02
4.663804570312499891e+02,-1.052526810111244657e+02
4.663807500000000346e+02,-1.013262880739620471e+02
4.663810429687500232e+02,-1.011693859445927046e+02
4.663813359375000118e+02,-9.819992579397333543e+01
4.663816289062500005e+02,-9.699064572401073292e+01
4.663819218749999891e+02,-1.051828673047093190e+02
4.663822148437500346e+02,-9.743998266742815417e+01
4.663825078125000232e+02,-9.585371382015401309e+01
4.663828007812500118e+02,-1.019923445463050626e+02
4.663830937500000005e+02,-1.010726371527265286e+02
4.663833867187499891e+02,-1.060461524129121926e+02
4.663836796875000346e+02,-9.851515626243997303e+01
4.663839726562500232e+02,-1.059062471258685036e+02
4.663842656250000118e+02,-1.041072566398686519e+02
4.663845585937500005e+02,-1.032402025799315766e+02
4.663848515624999891e+02,-1.064639623206811194e+02
4.663851445312500346e+02,-9.366180012021708023e+01
4.663854375000000232e+02,-9.101486942370131317e+01
4.663857304687500118e+02,-9.694005886736442790e+01
4.663860234375000005e+02,-9.474229729402034650e+01
4.663863164062499891e+02,-1.002024552042989427e+02
4.663866093750000346e+02,-9.572980603833281066e+01
4.663869023437500232e+02,-9.786987805115545314e+01
4.663871953125000118e+02,-9.786675205364224439e+01
4.663874882812500005e+02,-9.181493198086226926e+01
4.663877812499999891e+02,-9.411982760396108461e+01
4.663880742187500346e+02,-1.128345693000562733e+02
4.663883671875000232e+02,-9.656202052456619356e+01
4.663886601562500118e+02,-1.021779174770514800e+02
4.663889531250000005e+02,-1.115202806047871888e+02
4.663892460937499891e+02,-1.101494321340458953e+02
4.663895390625000346e+02,-1.140676400181072836e+02
4.663898320312500232e+02,-9.558678455631216764e+01
4.663901250000000118e+02,-9.383875835191874160e+01
4.663904179687500005e+02,-9.545458576921222971e+01
4.663907109374999891e+02,-9.613023988710587275e+01
4.663910039062500346e+02,-1.097472428378301714e+02
4.663912968750000232e+02,-9.974528525009412760e+01
4.663915898437500118e+02,-9.765801134210633450e+01
4.663918828125000005e+02,-1.015639228796944735e+02
4.663921757812499891e+02,-9.913287145259297972e+01
4.663924687500000346e+02,-1.009087263121907370e+02
4.663927617187500232e+02,-1.056484835944446843e+02
4.663930546875000118e+02,-1.091953153771050324e+02
4.663933476562500005e+02,-1.024237269663143195e+02
4.663936406249999891e+02,-1.013366911889907271e+02
4.663939335937500346e+02,-9.927972474319118135e+01
4.663942265625000232e+02,-9.906068865883594299e+01
4.663945195312500118e+02,-1.193812336357487141e+02
4.663948125000000005e+02,-1.077837842150805017e+02
4.663951054687499891e+02,-9.772622183323179001e+01
4.663953984375000346e+02,-1.079692612002512249e+02
4.663956914062500232e+02,-9.746113957608754674e+01
4.663959843750000118e+02,-1.048934130188857523e+02
4.663962773437500005e+02,-1.098260295441324530e+02
4.663965703124999891e+02,-1.070296486811062664e+02
4.663968632812500346e+02,-1.021178778733461456e+02
4.663971562500000232e+02,-9.779403564914359492e+01
4.663974492187500118e+02,-1.031813852848595303e+02
4.663977421875000005e+02,-1.012024023349058837e+02
4.663980351562499891e+02,-9.612243431742010102e+01
4.663983281250000346e+02,-9.638647495983263980e+01
4.663986210937500232e+02,-9.772396913869884827e+01
4.663989140625000118e+02,-1.016233592462602360e+02
4.663992070312500005e+02,-9.632109030831934149e+01
