Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-9.413330235912707167e+01
4.663622929687500118e+02,-8.793073156588663153e+01
4.663625859375000005e+02,-1.050825636084809958e+02
4.663628789062499891e+02,-8.564253137427081697e+01
4.663631718750000346e+02,-8.607584976142805999e+01
4.663634648437500232e+02,-8.967672180884038369e+01
4.663637578125000118e+02,-9.724853668139550678e+01
4.663640507812500005e+02,-9.021405652924345020e+01
4.663643437499999891e+02,-9.118722817835714523e+01
4.663646367187500346e+02,-8.737850308705327507e+01
4.663649296875000232e+02,-9.156640699773737424e+01
4.663652226562500118e+02,-8.807057208141262095e+01
4.663655156250000005e+02,-9.395713273051818248e+01
4.663658085937499891e+02,-1.011541910240019888e+02
4.663661015625000346e+02,-8.856199895415322487e+01
4.663663945312500232e+02,-8.943156168376901860e+01
4.663666875000000118e+02,-8.679659688042393384e+01
4.663669804687500005e+02,-8.378040428498955805e+01
4.663672734374999891e+02,-9.289082983562040852e+01
4.663675664062500346e+02,-9.104678276373356027e+01
4.663678593750000232e+02,-9.664110884392057699e+01
4.663681523437500118e+02,-9.383786029642088522e+01
4.663684453125000005e+02,-8.695779446256464951e+01
4.663687382812499891e+02,-8.637209621601080300e+01
4.663690312500000346e+02,-9.047845295591866943e+01
4.663693242187500232e+02,-8.558203641666847261e+01
4.663696171875000118e+02,-8.691471056730975420e+01
4.663699101562500005e+02,-9.309965102206601273e+01
4.663702031249999891e+02,-8.877213591028713324e+01
4.663704960937500346e+02,-8.752171341604451982e+01
4.663707890625000232e+02,-8.894955355845928580e+01
4.663710820312500118e+02,-9.192674174383328989e+01
4.663713750000000005e+02,-9.840215625559336843e+01
4.663716679687499891e+02,-8.686973890118714792e+01
4.663719609375000346e+02,-9.021735591127080056e+01
4.663722539062500232e+02,-8.795864136724482307e+01
4.663725468750000118e+02,-9.037763151509506088e+01
4.663728398437500005e+02,-9.707367839477524285e+01
4.663731328124999891e+02,-9.665029989548195033e+01
4.663734257812500346e+02,-9.010871123511014957e+01
4.663737187500000232e+02,-8.994565025027419836e+01
4.663740117187500118e+02,-1.003030212280133640e+02
4.663743046875000005e+02,-9.212350068577362094e+01
4.663745976562499891e+02,-8.624658110728049110e+01
4.663748906250000346e+02,-8.630392152837262643e+01
4.663751835937500232e+02,-9.036655019956569390e+01
4.663754765625000118e+02,-9.494099268602020913e+01
4.663757695312500005e+02,-8.735220254449558297e+01
4.663760624999999891e+02,-8.902049368787443484e+01
4.663763554687500346e+02,-9.853743305997868163e+01
4.663766484375000232e+02,-9.229681526490487897e+01
4.663769414062500118e+02,-8.753985540572440982e+01
4.663772343750000005e+02,-8.708139340023598152e+01
4.663775273437499891e+02,-8.430498312941170980e+01
4.663778203125000346e+02,-9.325454173845901096e+01
4.663781132812500232e+02,-9.039559690729312535e+01
4.663784062500000118e+02,-9.017058253539197210e+01
4.663786992187500005e+02,-9.421455610357817534e+01
4.663789921874999891e+02,-9.171041401267329718e+01
4.663792851562500346e+02,-9.053492291921287460e+01
4.663795781250000232e+02,-8.587647873561661527e+01
4.663798710937500118e+02,-8.571709507894011892e+01
4.663801640625000005e+02,-9.259282605908450137e+01
4.663804570312499891e+02,-1.091913064728069713e+02
4.663807500000000346e+02,-9.928377880356508456e+01
4.663810429687500232e+02,-9.663460472974890081e+01
4.663813359375000118e+02,-8.825377564767913441e+01
4.663816289062500005e+02,-9.519701331632676045e+01
4.663819218749999891e+02,-9.079100973115129136e+01
4.663822148437500346e+02,-8.818111645648303920e+01
4.663825078125000232e+02,-9.372440050812456036e+01
4.663828007812500118e+02,-8.716698625694041880e+01
4.663830937500000005e+02,-9.233561420087248450e+01
4.663833867187499891e+02,-9.307454792649051001e+01
4.663836796875000346e+02,-8.858005616555192319e+01
4.663839726562500232e+02,-9.394698952163416550e+01
4.663842656250000118e+02,-9.178687718278516172e+01
4.663845585937500005e+02,-9.499819166767493073e+01
4.663848515624999891e+02,-9.244484423087280334e+01
4.663851445312500346e+02,-8.233443312342552645e+01
4.663854375000000232e+02,-8.490774378854112570e+01
4.663857304687500118e+02,-1.055001857713870947e+02
4.663860234375000005e+02,-9.036007612666486466e+01
4.663863164062499891e+02,-9.198786615299093228e+01
4.663866093750000346e+02,-9.465239278298406589e+01
4.663869023437500232e+02,-9.008483982319594929e+01
4.663871953125000118e+02,-8.625722748817844376e+01
4.663874882812500005e+02,-8.177819334828414810e+01
4.663877812499999891e+02,-8.712259253404735659e+01
4.663880742187500346e+02,-9.504157592790897979e+01
4.663883671875000232e+02,-8.767138735740880406e+01
4.663886601562500118e+02,-9.090105550540306467e+01
4.663889531250000005e+02,-8.652526117451300536e+01
4.663892460937499891e+02,-8.564935977647502341e+01
4.663895390625000346e+02,-9.222425858397880916e+01
4.663898320312500232e+02,-8.536891134008558879e+01
4.663901250000000118e+02,-8.503380135266949935e+01
4.663904179687500005e+02,-8.762835346137094916e+01
4.663907109374999891e+02,-8.889624667229098520e+01
4.663910039062500346e+02,-9.081037840885939261e+01
4.663912968750000232e+02,-8.678846079859467011e+01
4.663915898437500118e+02,-8.675454576627177516e+01
4.663918828125000005e+02,-1.009479528194591182e+02
4.663921757812499891e+02,-9.153152715198012856e+01
4.663924687500000346e+02,-8.566980582146771894e+01
4.663927617187500232e+02,-8.834938954205429695e+01
4.663930546875000118e+02,-8.593682966690073499e+01
4.663933476562500005e+02,-8.558708390649798048e+01
4.663936406249999891e+02,-8.688039158024682251e+01
4.663939335937500346e+02,-8.530504685157524136e+01
4.663942265625000232e+02,-8.775429260844254031e+01
4.663945195312500118e+02,-1.025770995648992425e+02
4.663948125000000005e+02,-8.600423147174117844e+01
4.663951054687499891e+02,-8.514114290017286635e+01
4.663953984375000346e+02,-8.707665927205272283e+01
4.663956914062500232e+02,-8.720724347482305916e+01
4.663959843750000118e+02,-1.011039220667545351e+02
4.663962773437500005e+02,-8.847412415617714032e+01
4.663965703124999891e+02,-8.664925969228461611e+01
4.663968632812500346e+02,-9.757432546579926225e+01
4.663971562500000232e+02,-8.846413015223748744e+01
4.663974492187500118e+02,-8.684898020915063910e+01
4.663977421875000005e+02,-9.035061286460791052e+01
4.663980351562499891e+02,-8.347114770513455539e+01
4.663983281250000346e+02,-9.318373277092837270e+01
4.663986210937500232e+02,-8.835417097444688750e+01
4.663989140625000118e+02,-8.628775128296948083e+01
4.663992070312500005e+02,-9.802483683970535822e+01
4.663994999999999891e+02,-8.803421629547202087e+01
4.663997929687500346e+02,-8.576253185587458461e+01
4.664000859375000232e+02,-9.283779662458131554e+01
4.664003789062500118e+02,-8.474480962866405775e+01
4.664006718750000005e+02,-8.926596966277784873e+01
4.664009648437499891e+02,-9.426048794648582430e+01
4.664012578125000346e+02,-9.513249231032051512e+01
4.664015507812500232e+02,-9.826443577301722598e+01
4.664018437500000118e+02,-8.744112286784417165e+01
4.664021367187500005e+02,-8.734134594661524886e+01
4.664024296874999891e+02,-9.942194892737964551e+01
