Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-9.712979378418097554e+01
4.663622929687500118e+02,-9.795816795683450096e+01
4.663625859375000005e+02,-1.127794805171114376e+02
4.663628789062499891e+02,-1.050457397798738270e+02
4.663631718750000346e+02,-9.886206456026980050e+01
4.663634648437500232e+02,-1.064110524031533203e+02
4.663637578125000118e+02,-9.767149568304475338e+01
4.663640507812500005e+02,-1.026957190156508801e+02
4.663643437499999891e+02,-9.990669811296065461e+01
4.663646367187500346e+02,-1.042273732501140842e+02
4.663649296875000232e+02,-1.064697721583612804e+02
4.663652226562500118e+02,-9.734432719252565391e+01
4.663655156250000005e+02,-1.018203651984798057e+02
4.663658085937499891e+02,-1.040867781023578544e+02
4.663661015625000346e+02,-1.003804167915392611e+02
4.663663945312500232e+02,-1.004169834455564398e+02
4.663666875000000118e+02,-9.929099008709853535e+01
4.663669804687500005e+02,-1.106914147319337616e+02
4.663672734374999891e+02,-9.633053793422081412e+01
4.663675664062500346e+02,-9.578817547594161397e+01
4.663678593750000232e+02,-1.177845052199598541e+02
4.663681523437500118e+02,-1.076920272860581633e+02
4.663684453125000005e+02,-1.051986375595470378e+02
4.663687382812499891e+02,-1.126923481493170129e+02
4.663690312500000346e+02,-1.012336060215195630e+02
4.663693242187500232e+02,-1.021772517508612452e+02
4.663696171875000118e+02,-9.742496844589018679e+01
4.663699101562500005e+02,-1.018925937080422983e+02
4.663702031249999891e+02,-1.011505899372939155e+02
4.663704960937500346e+02,-9.612528195020296096e+01
4.663707890625000232e+02,-9.568003895446800300e+01
4.663710820312500118e+02,-1.024035052467310578e+02
4.663713750000000005e+02,-1.004799108474340130e+02
4.663716679687499891e+02,-9.600691261664314879e+01
4.663719609375000346e+02,-9.599147311839915631e+01
4.663722539062500232e+02,-1.044960569650176296e+02
4.663725468750000118e+02,-9.238681316422415080e+01
4.663728398437500005e+02,-9.884825901914759072e+01
4.663731328124999891e+02,-1.046899363971490402e+02
4.663734257812500346e+02,-9.471800302191427079e+01
4.663737187500000232e+02,-9.393476103186802106e+01
4.663740117187500118e+02,-9.608387391629712226e+01
4.663743046875000005e+02,-9.528307662092002772e+01
4.663745976562499891e+02,-1.115697772867272164e+02
4.663748906250000346e+02,-9.593723372752562284e+01
4.663751835937500232e+02,-9.717598311730358773e+01
4.663754765625000118e+02,-1.026594123018790441e+02
4.663757695312500005e+02,-9.792377373830538545e+01
4.663760624999999891e+02,-9.923963722331774306e+01
4.663763554687500346e+02,-1.096181990176920920e+02
4.663766484375000232e+02,-1.027395024648490107e+02
4.663769414062500118e+02,-9.727109914625080478e+01
4.663772343750000005e+02,-1.058681961231258271e+02
4.663775273437499891e+02,-1.086351062515837214e+02
4.663778203125000346e+02,-1.007656773234698164e+02
4.663781132812500232e+02,-9.952025116725226894e+01
4.663784062500000118e+02,-1.073642432399823434e+02
4.663786992187500005e+02,-9.770599952193654758e+01
4.663789921874999891e+02,-1.026794843001729021e+02
4.663792851562500346e+02,-9.896359717053115901e+01
4.663795781250000232e+02,-9.361074400946692720e+01
4.663798710937500118e+02,-9.812644406587274659e+01
4.663801640625000005e+02,-1.044727555315147782e+02
4.663804570312499891e+02,-1.123492441233854890e+02
4.663807500000000346e+02,-1.039036671283196540e+02
4.663810429687500232e+02,-1.072374142388815557e+02
4.663813359375000118e+02,-1.112818450958022112e+02
4.663816289062500005e+02,-1.210107182318761687e+02
4.663819218749999891e+02,-1.045398113442185917e+02
4.663822148437500346e+02,-1.103911159088777794e+02
4.663825078125000232e+02,-1.038831001252593751e+02
4.663828007812500118e+02,-9.711397740022928815e+01
4.663830937500000005e+02,-9.099351198661366880e+01
4.663833867187499891e+02,-9.756886565233502040e+01
4.663836796875000346e+02,-1.024476077513169230e+02
4.663839726562500232e+02,-1.011559634589259531e+02
4.663842656250000118e+02,-9.661495921282883614e+01
4.663845585937500005e+02,-1.005889183569754977e+02
4.663848515624999891e+02,-1.027774725066261539e+02
4.663851445312500346e+02,-9.435710294866328240e+01
4.663854375000000232e+02,-9.240129329315790585e+01
4.663857304687500118e+02,-9.929908354581085916e+01
4.663860234375000005e+02,-1.026330800526425548e+02
4.663863164062499891e+02,-9.557926002637833562e+01
4.663866093750000346e+02,-9.655130453150479752e+01
4.663869023437500232e+02,-1.050225641286445182e+02
4.663871953125000118e+02,-9.618595987905108302e+01
4.663874882812500005e+02,-9.437680996377457632e+01
4.663877812499999891e+02,-9.619007561880863477e+01
4.663880742187500346e+02,-9.638254524105462906e+01
4.663883671875000232e+02,-9.679554040447419538e+01
4.663886601562500118e+02,-1.001502289624409201e+02
4.663889531250000005e+02,-1.014546968221145278e+02
4.663892460937499891e+02,-1.036332097253065285e+02
4.663895390625000346e+02,-1.076435689840602237e+02
4.663898320312500232e+02,-9.944505807007347187e+01
4.663901250000000118e+02,-1.036108408622233554e+02
4.663904179687500005e+02,-9.826111502369644768e+01
4.663907109374999891e+02,-1.020464093627773536e+02
4.663910039062500346e+02,-1.103068444385980484e+02
4.663912968750000232e+02,-1.152662014988799797e+02
4.663915898437500118e+02,-1.151331459406911790e+02
4.663918828125000005e+02,-1.008811269208109138e+02
4.663921757812499891e+02,-1.018365765276070221e+02
4.663924687500000346e+02,-9.989185550046306616e+01
4.663927617187500232e+02,-1.008435565872864146e+02
4.663930546875000118e+02,-1.025414941526732235e+02
4.663933476562500005e+02,-9.743372117452751979e+01
4.663936406249999891e+02,-9.414023087569736958e+01
4.663939335937500346e+02,-9.770946775369402815e+01
4.663942265625000232e+02,-1.018695790569620243e+02
4.663945195312500118e+02,-9.954792895377448758e+01
4.663948125000000005e+02,-9.887339974085598726e+01
4.663951054687499891e+02,-1.007946847898943332e+02
4.663953984375000346e+02,-9.543541053737402535e+01
4.663956914062500232e+02,-9.451993225659529685e+01
4.663959843750000118e+02,-1.044649766346829551e+02
4.663962773437500005e+02,-1.016511065791589061e+02
4.663965703124999891e+02,-1.050068257273975121e+02
4.663968632812500346e+02,-1.122702251350162328e+02
4.663971562500000232e+02,-1.170983461072610794e+02
4.663974492187500118e+02,-1.026349375543301932e+02
4.663977421875000005e+02,-1.134475066155458620e+02
4.663980351562499891e+02,-9.499306439148584502e+01
4.663983281250000346e+02,-9.559538701426248508e+01
4.663986210937500232e+02,-1.054004910355052402e+02
