Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-1.070756397039155843e+02
4.663622929687500118e+02,-1.053261442438926281e+02
4.663625859375000005e+02,-1.075878865330364818e+02
4.663628789062499891e+02,-1.073838968960064051e+02
4.663631718750000346e+02,-1.097447883167008058e+02
4.663634648437500232e+02,-1.051806972116920349e+02
4.663637578125000118e+02,-1.062476427409980033e+02
4.663640507812500005e+02,-1.050036310332039733e+02
4.663643437499999891e+02,-1.041614589734215457e+02
4.663646367187500346e+02,-1.056294531698250836e+02
4.663649296875000232e+02,-1.202587575884423643e+02
4.663652226562500118e+02,-1.111982471163804576e+02
4.663655156250000005e+02,-1.180677482715930040e+02
4.663658085937499891e+02,-1.087640671672094328e+02
4.663661015625000346e+02,-1.057680501212777955e+02
4.663663945312500232e+02,-1.076893182903104815e+02
4.663666875000000118e+02,-1.040778402652367731e+02
4.663669804687500005e+02,-1.047215159431383142e+02
4.663672734374999891e+02,-1.031294787274797784e+02
4.663675664062500346e+02,-1.161127150964343855e+02
4.663678593750000232e+02,-1.107682244430664866e+02
4.663681523437500118e+02,-1.063513852566391193e+02
4.663684453125000005e+02,-1.106908929038000622e+02
4.663687382812499891e+02,-1.115212105863676726e+02
4.663690312500000346e+02,-1.072987495398397755e+02
4.663693242187500232e+02,-1.085447675217373984e+02
4.663696171875000118e+02,-1.195814666707005927e+02
4.663699101562500005e+02,-1.117614002071523629e+02
4.663702031249999891e+02,-1.078139905582841891e+02
4.663704960937500346e+02,-1.100319623925083334e+02
4.663707890625000232e+02,-1.096969354197407256e+02
4.663710820312500118e+02,-1.158534514955510701e+02
4.663713750000000005e+02,-1.142573737760395431e+02
4.663716679687499891e+02,-1.127894982388185383e+02
4.663719609375000346e+02,-1.059033307690970247e+02
4.663722539062500232e+02,-1.075639582462097934e+02
4.663725468750000118e+02,-1.085505371868049593e+02
4.663728398437500005e+02,-1.178272037507417878e+02
4.663731328124999891e+02,-1.174029159463452743e+02
4.663734257812500346e+02,-1.095947347439236808e+02
4.663737187500000232e+02,-1.132035155893704115e+02
4.663740117187500118e+02,-1.022090834998366518e+02
4.663743046875000005e+02,-1.008457760280468847e+02
4.663745976562499891e+02,-1.101115694458503071e+02
4.663748906250000346e+02,-1.100833484383506544e+02
4.663751835937500232e+02,-1.091569833637238105e+02
4.663754765625000118e+02,-1.083290137026111211e+02
4.663757695312500005e+02,-1.128534058673510003e+02
4.663760624999999891e+02,-1.154366311799566631e+02
4.663763554687500346e+02,-1.046515024793475135e+02
4.663766484375000232e+02,-1.122684171834089994e+02
4.663769414062500118e+02,-1.117428513072967036e+02
4.663772343750000005e+02,-1.010603308275483698e+02
4.663775273437499891e+02,-9.674267013137507831e+01
4.663778203125000346e+02,-9.604168150455882369e+01
4.663781132812500232e+02,-9.930839731597403386e+01
4.663784062500000118e+02,-1.046499666783643221e+02
4.663786992187500005e+02,-1.047484404246203127e+02
4.663789921874999891e+02,-1.051293641363119491e+02
4.663792851562500346e+02,-1.114890488262306008e+02
4.663795781250000232e+02,-1.090472220203745479e+02
4.663798710937500118e+02,-1.177799771742302255e+02
4.663801640625000005e+02,-1.079553775434338831e+02
4.663804570312499891e+02,-1.101726122449337595e+02
4.663807500000000346e+02,-1.036272383280639247e+02
4.663810429687500232e+02,-1.014820960950755335e+02
4.663813359375000118e+02,-1.030734162423388796e+02
4.663816289062500005e+02,-1.247980667691898304e+02
4.663819218749999891e+02,-1.244910782066637722e+02
4.663822148437500346e+02,-1.079187021182865465e+02
4.663825078125000232e+02,-1.095316508982049015e+02
4.663828007812500118e+02,-1.117722251399470110e+02
4.663830937500000005e+02,-1.064638820186082313e+02
4.663833867187499891e+02,-1.087190261564057749e+02
4.663836796875000346e+02,-1.067257690960230434e+02
4.663839726562500232e+02,-1.028816045693415333e+02
