Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-8.622798909850716598e+01
4.663622929687500118e+02,-8.509853909669011784e+01
4.663625859375000005e+02,-8.587415310264805157e+01
4.663628789062499891e+02,-9.025818181206327040e+01
4.663631718750000346e+02,-8.978868530647018531e+01
4.663634648437500232e+02,-8.516617020159097251e+01
4.663637578125000118e+02,-8.834776849293461964e+01
4.663640507812500005e+02,-8.960683122606214113e+01
4.663643437499999891e+02,-8.835522001119645097e+01
4.663646367187500346e+02,-1.027094200411637672e+02
4.663649296875000232e+02,-1.042388045207759433e+02
4.663652226562500118e+02,-8.949203335831562356e+01
4.663655156250000005e+02,-9.000082027611671265e+01
4.663658085937499891e+02,-9.011222791830635970e+01
4.663661015625000346e+02,-9.634052461138850276e+01
4.663663945312500232e+02,-8.566763024050010245e+01
4.663666875000000118e+02,-9.063523175947864274e+01
4.663669804687500005e+02,-9.975211568217949321e+01
4.663672734374999891e+02,-1.026883953844326669e+02
4.663675664062500346e+02,-9.347925623017987107e+01
4.663678593750000232e+02,-8.966488278056274908e+01
4.663681523437500118e+02,-9.016114447238146568e+01
4.663684453125000005e+02,-9.064917870394248212e+01
4.663687382812499891e+02,-9.271189173799422178e+01
4.663690312500000346e+02,-9.344039871351282045e+01
4.663693242187500232e+02,-1.002649582845160978e+02
4.663696171875000118e+02,-1.082456825907303397e+02
4.663699101562500005e+02,-9.144058158878220866e+01
4.663702031249999891e+02,-9.311390202438943220e+01
4.663704960937500346e+02,-9.342199010889638089e+01
4.663707890625000232e+02,-9.497038376753405942e+01
4.663710820312500118e+02,-9.219963286683160675e+01
4.663713750000000005e+02,-9.891516129402305069e+01
4.663716679687499891e+02,-9.338874363977247128e+01
4.663719609375000346e+02,-9.144658501751703739e+01
4.663722539062500232e+02,-8.866739705125631588e+01
4.663725468750000118e+02,-9.741437300662049381e+01
4.663728398437500005e+02,-1.037102857424552980e+02
4.663731328124999891e+02,-9.031443605332594871e+01
4.663734257812500346e+02,-8.994621916212410895e+01
4.663737187500000232e+02,-1.091077794385241759e+02
4.663740117187500118e+02,-9.724058523487512673e+01
4.663743046875000005e+02,-8.789820847613425769e+01
4.663745976562499891e+02,-8.492036696325847345e+01
4.663748906250000346e+02,-8.689671322186160296e+01
4.663751835937500232e+02,-8.334379005865599765e+01
4.663754765625000118e+02,-8.748848823473009872e+01
4.663757695312500005e+02,-8.752481548839634229e+01
4.663760624999999891e+02,-8.586356343528623825e+01
4.663763554687500346e+02,-9.371129814779946798e+01
4.663766484375000232e+02,-1.082537935855327191e+02
4.663769414062500118e+02,-9.573430523251930424e+01
4.663772343750000005e+02,-1.006955458342306144e+02
4.663775273437499891e+02,-9.167424534604518271e+01
4.663778203125000346e+02,-9.048128559509903823e+01
4.663781132812500232e+02,-9.296664704845451865e+01
4.663784062500000118e+02,-9.607315645014138283e+01
4.663786992187500005e+02,-8.944163211289166782e+01
4.663789921874999891e+02,-9.744810986464986513e+01
4.663792851562500346e+02,-9.135832567826930983e+01
4.663795781250000232e+02,-8.921019661246235444e+01
4.663798710937500118e+02,-9.258305598058024088e+01
4.663801640625000005e+02,-8.875328050769289234e+01
4.663804570312499891e+02,-8.659847352137805387e+01
4.663807500000000346e+02,-9.436297159823455161e+01
4.663810429687500232e+02,-9.192807327787788552e+01
4.663813359375000118e+02,-9.135075498766626367e+01
4.663816289062500005e+02,-9.713155480723281698e+01
4.663819218749999891e+02,-9.605357357059097012e+01
4.663822148437500346e+02,-8.491095657443104017e+01
4.663825078125000232e+02,-8.875425740202884128e+01
4.663828007812500118e+02,-1.094000249032524295e+02
4.663830937500000005e+02,-8.848417692495642939e+01
4.663833867187499891e+02,-8.771038157994694018e+01
4.663836796875000346e+02,-9.508567711512370124e+01
4.663839726562500232e+02,-9.665673272123714810e+01
4.663842656250000118e+02,-9.150194348093225472e+01
4.663845585937500005e+02,-9.044551573650379339e+01
4.663848515624999891e+02,-8.829888138707786993e+01
4.663851445312500346e+02,-8.916564429240855816e+01
4.663854375000000232e+02,-9.437116233418751676e+01
4.663857304687500118e+02,-9.408280015693263465e+01
4.663860234375000005e+02,-9.025377950436931940e+01
4.663863164062499891e+02,-8.919868725304249324e+01
4.663866093750000346e+02,-9.120892644325840593e+01
4.663869023437500232e+02,-8.894901268732490962e+01
4.663871953125000118e+02,-8.413889699535175737e+01
4.663874882812500005e+02,-8.321916797993667103e+01
4.663877812499999891e+02,-8.741163419258627698e+01
4.663880742187500346e+02,-9.767033877811904574e+01
4.663883671875000232e+02,-9.369887561031568168e+01
4.663886601562500118e+02,-9.813362955818459454e+01
4.663889531250000005e+02,-9.516882650154890655e+01
4.663892460937499891e+02,-9.266436256315003561e+01
4.663895390625000346e+02,-9.815906634176492673e+01
4.663898320312500232e+02,-8.993833904444082350e+01
4.663901250000000118e+02,-9.150578529419914275e+01
4.663904179687500005e+02,-9.207401724332029858e+01
4.663907109374999891e+02,-8.643298377742026162e+01
4.663910039062500346e+02,-9.276424699598067036e+01
4.663912968750000232e+02,-8.898777556819736390e+01
4.663915898437500118e+02,-9.038805789617164521e+01
4.663918828125000005e+02,-8.779323806757524551e+01
4.663921757812499891e+02,-9.127580175781710636e+01
4.663924687500000346e+02,-9.595473154768940560e+01
4.663927617187500232e+02,-8.847839704880270517e+01
4.663930546875000118e+02,-9.003128000592305114e+01
4.663933476562500005e+02,-9.870034343591854054e+01
4.663936406249999891e+02,-8.916302161097064527e+01
4.663939335937500346e+02,-8.221249413411979390e+01
4.663942265625000232e+02,-8.786298633583113826e+01
4.663945195312500118e+02,-8.933890984068170837e+01
4.663948125000000005e+02,-9.516200909127815066e+01
4.663951054687499891e+02,-9.497773342607069935e+01
4.663953984375000346e+02,-8.973947813923921046e+01
4.663956914062500232e+02,-8.786701129238961983e+01
4.663959843750000118e+02,-9.150542612662849251e+01
4.663962773437500005e+02,-9.161730864884890480e+01
4.663965703124999891e+02,-9.603423475092911588e+01
4.663968632812500346e+02,-8.772698618850297692e+01
4.663971562500000232e+02,-8.942213228887574417e+01
4.663974492187500118e+02,-9.454659786333998284e+01
4.663977421875000005e+02,-9.207405817711719465e+01
4.663980351562499891e+02,-8.884681186095687622e+01
4.663983281250000346e+02,-8.455133825688238858e+01
4.663986210937500232e+02,-8.729558992237753046e+01
4.663989140625000118e+02,-9.424222849731566498e+01
4.663992070312500005e+02,-9.796759792343846129e+01
4.663994999999999891e+02,-8.879923306506753988e+01
4.663997929687500346e+02,-8.883832865554674640e+01
4.664000859375000232e+02,-8.955337988028149709e+01
4.664003789062500118e+02,-9.049295899391680109e+01
4.664006718750000005e+02,-1.020310728643248694e+02
4.664009648437499891e+02,-9.157871072697204795e+01
4.664012578125000346e+02,-8.666483124617977296e+01
4.664015507812500232e+02,-1.022643667389409927e+02
4.664018437500000118e+02,-9.294604590674614997e+01
4.664021367187500005e+02,-1.063820752176536928e+02
4.664024296874999891e+02,-9.106098147605987947e+01
4.664027226562500346e+02,-9.880387277978371685e+01
4.664030156250000232e+02,-9.492110707953636961e+01
4.664033085937500118e+02,-8.624320073971914269e+01
4.664036015625000005e+02,-8.733050718668440027e+01
4.664038945312499891e+02,-8.694132321680751829e+01
4.664041875000000346e+02,-9.327254889698781426e+01
4.664044804687500232e+02,-9.789898426326375613e+01
4.664047734375000118e+02,-8.680476615204698021e+01
4.664050664062500005e+02,-8.728645754645762622e+01
4.664053593749999891e+02,-1.062915559157087699e+02
4.664056523437500346e+02,-9.637572543680492743e+01
4.664059453125000232e+02,-1.094860259756060685e+02
4.664062382812500118e+02,-8.930945610750612218e+01
4.664065312500000005e+02,-8.876906620800723147e+01
4.664068242187499891e+02,-9.530396475417563806e+01
4.664071171875000346e+02,-9.095299010735982392e+01
4.664074101562500232e+02,-8.860013307397109372e+01
4.664077031250000118e+02,-9.199270428564490487e+01
4.664079960937500005e+02,-9.116270696648422245e+01
4.664082890624999891e+02,-8.690683082367969803e+01
4.664085820312500346e+02,-8.632660630875464847e+01
4.664088750000000232e+02,-8.944494354707293837e+01
4.664091679687500118e+02,-9.149800889565679540e+01
4.664094609375000005e+02,-1.073011325103871627e+02
4.664097539062499891e+02,-9.352990160488347726e+01
4.664100468750000346e+02,-9.955859843546213028e+01
4.664103398437500232e+02,-9.560034084688142286e+01
4.664106328125000118e+02,-9.506571648123937734e+01
4.664109257812500005e+02,-9.561127185209123525e+01
4.664112187499999891e+02,-8.913101013603956346e+01
4.664115117187500346e+02,-9.513149836265996839e+01
4.664118046875000232e+02,-8.824680149664297346e+01
4.664120976562500118e+02,-9.020135384881174900e+01
4.664123906250000005e+02,-9.373330450366270838e+01
4.664126835937499891e+02,-8.719004807703382198e+01
4.664129765625000346e+02,-1.007700212384363283e+02
4.664132695312500232e+02,-9.001871005583674901e+01
4.664135625000000118e+02,-9.267208297632217295e+01
4.664138554687500005e+02,-8.856446915324978875e+01
4.664141484374999891e+02,-9.450694189740889328e+01
4.664144414062500346e+02,-9.120851559410419895e+01
4.664147343750000232e+02,-9.284017708973580341e+01
4.664150273437500118e+02,-8.754372198768960800e+01
4.664153203125000005e+02,-9.778541800052308020e+01
4.664156132812499891e+02,-8.855072651929397409e+01
4.664159062500000346e+02,-9.346372920533551110e+01
4.664161992187500232e+02,-8.902973261267422345e+01
4.664164921875000118e+02,-8.751155924715965284e+01
4.664167851562500005e+02,-8.842865652632301021e+01
4.664170781249999891e+02,-9.739819456680977794e+01
4.664173710937500346e+02,-9.648656554520557904e+01
4.664176640625000232e+02,-9.520628553385377302e+01
4.664179570312500118e+02,-9.908497633153029938e+01
4.664182500000000005e+02,-9.098549788684465511e+01
4.664185429687499891e+02,-8.817995623346027401e+01
4.664188359375000346e+02,-9.241542966775921286e+01
4.664191289062500232e+02,-9.699670508893042609e+01
4.664194218750000118e+02,-9.604247335696341281e+01
4.664197148437500005e+02,-1.059418885502166887e+02
4.664200078124999891e+02,-9.649369168904540572e+01
4.664203007812500346e+02,-9.631999070753994374e+01
4.664205937500000232e+02,-9.024612591827236940e+01
4.664208867187500118e+02,-9.415953424462310295e+01
4.664211796875000005e+02,-9.320811915345828425e+01
4.664214726562499891e+02,-9.363235985325523814e+01
4.664217656250000346e+02,-9.945120206799929008e+01
4.664220585937500232e+02,-9.082267533250649194e+01
4.664223515625000118e+02,-8.600216495714356313e+01
4.664226445312500005e+02,-8.897778969080350464e+01
4.664229374999999891e+02,-1.065776438250090621e+02
4.664232304687500346e+02,-9.451794979933809771e+01
4.664235234375000232e+02,-9.293870231406685889e+01
4.664238164062500118e+02,-9.263371628003656610e+01
4.664241093750000005e+02,-9.111179580606803086e+01
4.664244023437499891e+02,-9.769253368510683799e+01
4.664246953125000346e+02,-8.894934880802389898e+01
4.664249882812500232e+02,-9.928105149067593516e+01
4.664252812500000118e+02,-9.913679008408627169e+01
4.664255742187500005e+02,-9.937713713897022672e+01
4.664258671874999891e+02,-9.127053618763872578e+01
4.664261601562500346e+02,-8.790985791586997777e+01
4.664264531250000232e+02,-8.936940280403862857e+01
4.664267460937500118e+02,-9.275880676149922976e+01
4.664270390625000005e+02,-9.293041159952366570e+01
4.664273320312499891e+02,-9.068458114065074938e+01
4.664276250000000346e+02,-8.947706402014830473e+01
4.664279179687500232e+02,-9.376742883161912800e+01
4.664282109375000118e+02,-9.163579616866218203e+01
4.664285039062500005e+02,-9.601650323066552062e+01
4.664287968749999891e+02,-1.221379027599203084e+02
4.664290898437500346e+02,-9.105548049477252448e+01
4.664293828125000232e+02,-8.416087861758543909e+01
4.664296757812500118e+02,-8.239919479331867080e+01
4.664299687500000005e+02,-8.527497355827455294e+01
