Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-1.068433906263347666e+02
4.663622929687500118e+02,-1.108563679296015039e+02
4.663625859375000005e+02,-1.203075463921723411e+02
4.663628789062499891e+02,-1.144929341809449284e+02
4.663631718750000346e+02,-1.137452633424309880e+02
4.663634648437500232e+02,-1.064446418572241981e+02
4.663637578125000118e+02,-1.042593751262877220e+02
4.663640507812500005e+02,-1.193444822827690359e+02
4.663643437499999891e+02,-1.062146745172957907e+02
4.663646367187500346e+02,-1.078487762347448609e+02
4.663649296875000232e+02,-1.118502693955902885e+02
4.663652226562500118e+02,-1.162848695060327202e+02
4.663655156250000005e+02,-1.068910480911303864e+02
4.663658085937499891e+02,-1.109817497544628679e+02
4.663661015625000346e+02,-1.111201104803308937e+02
4.663663945312500232e+02,-1.056045087312121780e+02
4.663666875000000118e+02,-1.050926612732294672e+02
4.663669804687500005e+02,-1.277606239833744723e+02
4.663672734374999891e+02,-1.134510694941931064e+02
4.663675664062500346e+02,-1.132196845055185008e+02
4.663678593750000232e+02,-1.081028444424326693e+02
4.663681523437500118e+02,-1.124010110414804018e+02
4.663684453125000005e+02,-1.060260776662674687e+02
4.663687382812499891e+02,-1.077369038357187776e+02
4.663690312500000346e+02,-1.114906359705800014e+02
4.663693242187500232e+02,-1.133017316439020163e+02
4.663696171875000118e+02,-1.129666044416255488e+02
4.663699101562500005e+02,-1.062043883831455702e+02
4.663702031249999891e+02,-1.176214753745746009e+02
4.663704960937500346e+02,-1.079852172887773776e+02
4.663707890625000232e+02,-1.094423762356334606e+02
4.663710820312500118e+02,-1.028871110615364444e+02
4.663713750000000005e+02,-1.047198541219081704e+02
4.663716679687499891e+02,-1.119513801852133668e+02
4.663719609375000346e+02,-1.063600707472640039e+02
4.663722539062500232e+02,-1.063010290955999579e+02
4.663725468750000118e+02,-1.124306896978442580e+02
4.663728398437500005e+02,-1.098842380667794032e+02
4.663731328124999891e+02,-1.063353414855946966e+02
4.663734257812500346e+02,-1.120516308530898186e+02
4.663737187500000232e+02,-1.087175962074450695e+02
4.663740117187500118e+02,-1.033118353962888847e+02
4.663743046875000005e+02,-1.034019955062397003e+02
4.663745976562499891e+02,-1.083271736052781051e+02
4.663748906250000346e+02,-1.029468065651920199e+02
4.663751835937500232e+02,-1.060062827039245406e+02
4.663754765625000118e+02,-1.043268371758250055e+02
4.663757695312500005e+02,-1.056294195798701452e+02
4.663760624999999891e+02,-1.060525850250649995e+02
4.663763554687500346e+02,-1.029389986417258029e+02
4.663766484375000232e+02,-9.822152539844837804e+01
4.663769414062500118e+02,-9.878405106041972772e+01
4.663772343750000005e+02,-1.005834302499087300e+02
4.663775273437499891e+02,-1.047199547798763177e+02
4.663778203125000346e+02,-9.944292939788121544e+01
4.663781132812500232e+02,-1.041728346820713682e+02
4.663784062500000118e+02,-1.130534820998841639e+02
4.663786992187500005e+02,-1.068048666223289302e+02
4.663789921874999891e+02,-1.081164487092074751e+02
4.663792851562500346e+02,-1.094150520878360737e+02
4.663795781250000232e+02,-1.122625537663508624e+02
4.663798710937500118e+02,-1.028436143415246704e+02
4.663801640625000005e+02,-1.027851077452982054e+02
4.663804570312499891e+02,-1.015337047103123922e+02
4.663807500000000346e+02,-1.114419007796264083e+02
4.663810429687500232e+02,-1.097277297319917153e+02
4.663813359375000118e+02,-1.140588346982386838e+02
4.663816289062500005e+02,-1.276282265163273451e+02
4.663819218749999891e+02,-1.092851638952278961e+02
4.663822148437500346e+02,-1.034374780950321053e+02
4.663825078125000232e+02,-1.080771467145983422e+02
4.663828007812500118e+02,-1.189324415072300525e+02
4.663830937500000005e+02,-1.110531236373808497e+02
4.663833867187499891e+02,-1.103625237103813106e+02
4.663836796875000346e+02,-1.132229887985032946e+02
4.663839726562500232e+02,-1.035909622077738987e+02
4.663842656250000118e+02,-1.077361404833248741e+02
4.663845585937500005e+02,-1.125503424233416041e+02
4.663848515624999891e+02,-1.102985983887551242e+02
4.663851445312500346e+02,-1.104857091994152540e+02
4.663854375000000232e+02,-1.046289669914742149e+02
4.663857304687500118e+02,-1.032340115815123625e+02
4.663860234375000005e+02,-1.138604282141455570e+02
4.663863164062499891e+02,-1.096711145658933333e+02
4.663866093750000346e+02,-1.167338431179410208e+02
4.663869023437500232e+02,-1.093895344680640136e+02
4.663871953125000118e+02,-1.068219760228124215e+02
4.663874882812500005e+02,-1.091655120139943023e+02
4.663877812499999891e+02,-1.066596884983339777e+02
4.663880742187500346e+02,-1.069319018852242920e+02
4.663883671875000232e+02,-1.181867287448057624e+02
4.663886601562500118e+02,-1.132459585532363775e+02
4.663889531250000005e+02,-1.114971540631174207e+02
4.663892460937499891e+02,-1.083651861440003472e+02
4.663895390625000346e+02,-1.059736416486747430e+02
4.663898320312500232e+02,-1.062342425456260173e+02
4.663901250000000118e+02,-1.084787534222916037e+02
4.663904179687500005e+02,-1.065428533954900558e+02
4.663907109374999891e+02,-1.253763850686746082e+02
4.663910039062500346e+02,-1.119016919366173823e+02
4.663912968750000232e+02,-1.029175176244983305e+02
4.663915898437500118e+02,-1.117415965183698603e+02
4.663918828125000005e+02,-1.147323337678543282e+02
4.663921757812499891e+02,-1.130391113419002806e+02
4.663924687500000346e+02,-1.198525824700718800e+02
4.663927617187500232e+02,-1.143819126713634944e+02
4.663930546875000118e+02,-1.147454414853446281e+02
4.663933476562500005e+02,-1.084645566986649357e+02
4.663936406249999891e+02,-1.067138066317821483e+02
4.663939335937500346e+02,-1.011621086020065547e+02
4.663942265625000232e+02,-1.100140862922391136e+02
4.663945195312500118e+02,-1.137502967240093312e+02
4.663948125000000005e+02,-1.073983893095093549e+02
4.663951054687499891e+02,-1.149626211902910455e+02
4.663953984375000346e+02,-1.156415260660388924e+02
4.663956914062500232e+02,-1.262569332576635190e+02
4.663959843750000118e+02,-1.083275645779746554e+02
4.663962773437500005e+02,-1.082873655723069959e+02
4.663965703124999891e+02,-1.122236983009227487e+02
4.663968632812500346e+02,-1.155552003058870270e+02
4.663971562500000232e+02,-1.147551948093382919e+02
4.663974492187500118e+02,-1.094119345084513100e+02
4.663977421875000005e+02,-1.154039311189791874e+02
4.663980351562499891e+02,-1.075559417607650801e+02
4.663983281250000346e+02,-1.092555538146841485e+02
4.663986210937500232e+02,-1.111545031946422881e+02
4.663989140625000118e+02,-1.056675440735407392e+02
4.663992070312500005e+02,-1.151362674103914969e+02
4.663994999999999891e+02,-1.144124127494414864e+02
4.663997929687500346e+02,-1.042848051832464762e+02
4.664000859375000232e+02,-1.041610384992329159e+02
4.664003789062500118e+02,-1.276458836692312389e+02
4.664006718750000005e+02,-1.106835415862207981e+02
4.664009648437499891e+02,-1.151244641780915572e+02
4.664012578125000346e+02,-1.129077500871665052e+02
4.664015507812500232e+02,-1.083212293268375248e+02
4.664018437500000118e+02,-1.033958327509762256e+02
4.664021367187500005e+02,-1.092486774281920958e+02
4.664024296874999891e+02,-1.203077638339273676e+02
4.664027226562500346e+02,-1.079177434339678001e+02
4.664030156250000232e+02,-1.006947534354868168e+02
4.664033085937500118e+02,-1.059850243592391195e+02
4.664036015625000005e+02,-1.190053446317261177e+02
4.664038945312499891e+02,-1.070883928888918746e+02
4.664041875000000346e+02,-1.021148885428392532e+02
4.664044804687500232e+02,-9.888645736203450554e+01
4.664047734375000118e+02,-1.024574905991931217e+02
4.664050664062500005e+02,-1.046560026439710782e+02
4.664053593749999891e+02,-1.047587972326212196e+02
4.664056523437500346e+02,-1.089606768288535932e+02
4.664059453125000232e+02,-1.078081230276764870e+02
4.664062382812500118e+02,-1.075817266247985060e+02
4.664065312500000005e+02,-1.080027536609571115e+02
4.664068242187499891e+02,-1.105271898885796702e+02
4.664071171875000346e+02,-1.067289230147319188e+02
4.664074101562500232e+02,-1.049421911731687942e+02
4.664077031250000118e+02,-1.058892551236977653e+02
4.664079960937500005e+02,-1.081994949540510049e+02
4.664082890624999891e+02,-1.166218164606518428e+02
4.664085820312500346e+02,-1.112065542654086983e+02
4.664088750000000232e+02,-1.034580573938538208e+02
4.664091679687500118e+02,-1.048674484915415235e+02
4.664094609375000005e+02,-1.139132797488509539e+02
4.664097539062499891e+02,-1.116949666000539025e+02
4.664100468750000346e+02,-1.153139054764524474e+02
4.664103398437500232e+02,-1.150890259718347295e+02
4.664106328125000118e+02,-1.084511882573952590e+02
4.664109257812500005e+02,-1.067900852500418978e+02
4.664112187499999891e+02,-1.040629211516846198e+02
4.664115117187500346e+02,-1.015544113828557045e+02
4.664118046875000232e+02,-1.064977245146349816e+02
4.664120976562500118e+02,-1.102212995237882041e+02
4.664123906250000005e+02,-1.061002446934313923e+02
4.664126835937499891e+02,-1.044650114478695286e+02
4.664129765625000346e+02,-1.059684208298851900e+02
4.664132695312500232e+02,-1.127905300915767839e+02
4.664135625000000118e+02,-1.052904654805640519e+02
4.664138554687500005e+02,-1.146354257026908527e+02
4.664141484374999891e+02,-1.024027063236752895e+02
4.664144414062500346e+02,-1.022270819490572933e+02
4.664147343750000232e+02,-1.060396696768341229e+02
4.664150273437500118e+02,-1.054630845135336017e+02
4.664153203125000005e+02,-1.052008549302148595e+02
4.664156132812499891e+02,-1.045571533298468125e+02
4.664159062500000346e+02,-1.010942696021538865e+02
4.664161992187500232e+02,-1.036752132875905659e+02
4.664164921875000118e+02,-1.010308680844686648e+02
4.664167851562500005e+02,-1.315160128498243353e+02
4.664170781249999891e+02,-1.008945052993633027e+02
4.664173710937500346e+02,-1.073405495386884212e+02
4.664176640625000232e+02,-1.057957197142508221e+02
4.664179570312500118e+02,-1.010954012018876682e+02
4.664182500000000005e+02,-1.026038215233803896e+02
4.664185429687499891e+02,-1.066389124839401603e+02
4.664188359375000346e+02,-1.092281660149058808e+02
4.664191289062500232e+02,-1.033525187458215555e+02
4.664194218750000118e+02,-1.076089969265573814e+02
4.664197148437500005e+02,-1.099558654249816669e+02
4.664200078124999891e+02,-1.100784686939260268e+02
4.664203007812500346e+02,-1.068303790765193355e+02
4.664205937500000232e+02,-1.048586005363468132e+02
4.664208867187500118e+02,-1.090485343425894484e+02
4.664211796875000005e+02,-1.215391617817121386e+02
4.664214726562499891e+02,-1.218746641162569233e+02
4.664217656250000346e+02,-1.027295367980639185e+02
4.664220585937500232e+02,-9.679417576857130712e+01
4.664223515625000118e+02,-9.841585420101993975e+01
4.664226445312500005e+02,-1.039046099823550264e+02
4.664229374999999891e+02,-1.012044185730021866e+02
4.664232304687500346e+02,-1.041970321004514517e+02
4.664235234375000232e+02,-1.161554430625094483e+02
4.664238164062500118e+02,-1.041832776645644998e+02
4.664241093750000005e+02,-1.072469742493660618e+02
4.664244023437499891e+02,-1.064869308870252667e+02
4.664246953125000346e+02,-1.036686439435220706e+02
4.664249882812500232e+02,-1.014515006058739033e+02
4.664252812500000118e+02,-9.923841437919821828e+01
4.664255742187500005e+02,-1.048335467266019663e+02
4.664258671874999891e+02,-1.058182824558246580e+02
4.664261601562500346e+02,-1.079337614532179828e+02
4.664264531250000232e+02,-1.143812977980784638e+02
4.664267460937500118e+02,-1.181209725906060868e+02
4.664270390625000005e+02,-1.103072535113748245e+02
4.664273320312499891e+02,-1.076167831423934160e+02
4.664276250000000346e+02,-1.031779764604252136e+02
4.664279179687500232e+02,-1.055168645076642520e+02
4.664282109375000118e+02,-1.088017923427785263e+02
4.664285039062500005e+02,-1.228356087690712855e+02
4.664287968749999891e+02,-1.242924435428372334e+02
4.664290898437500346e+02,-1.099095975448754956e+02
4.664293828125000232e+02,-1.044680647429881759e+02
4.664296757812500118e+02,-1.095150734408059634e+02
4.664299687500000005e+02,-1.148498541944117903e+02
4.664302617187499891e+02,-1.078075120207545012e+02
4.664305546875000346e+02,-1.031137667447890607e+02
4.664308476562500232e+02,-1.010758929155194608e+02
4.664311406250000118e+02,-1.036191483110316227e+02
4.664314335937500005e+02,-1.078103777215017942e+02
4.664317265624999891e+02,-1.044579296592827120e+02
4.664320195312500346e+02,-1.112040086325317958e+02
4.664323125000000232e+02,-1.116319961037463599e+02
4.664326054687500118e+02,-1.167045668146043909e+02
4.664328984375000005e+02,-1.043207382274911907e+02
4.664331914062499891e+02,-1.034004173937980227e+02
4.664334843750000346e+02,-1.066327652296679958e+02
4.664337773437500232e+02,-1.136020490464535158e+02
4.664340703125000118e+02,-1.098389270985881865e+02
4.664343632812500005e+02,-1.160489350360106044e+02
4.664346562499999891e+02,-1.083335273051204553e+02
4.664349492187500346e+02,-1.124559884118651496e+02
