Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-8.779430412618467017e+01
4.663622929687500118e+02,-8.732060664954695994e+01
4.663625859375000005e+02,-8.748549388794130266e+01
4.663628789062499891e+02,-9.234009918429944719e+01
4.663631718750000346e+02,-8.731201803285966889e+01
4.663634648437500232e+02,-9.217178762285146831e+01
4.663637578125000118e+02,-8.850769710234699517e+01
4.663640507812500005e+02,-9.768397414783707688e+01
4.663643437499999891e+02,-9.419858246806384727e+01
4.663646367187500346e+02,-9.963234489584056064e+01
4.663649296875000232e+02,-9.610923498247913699e+01
4.663652226562500118e+02,-9.182926375119836848e+01
4.663655156250000005e+02,-8.497859491871014370e+01
4.663658085937499891e+02,-8.235032783902138931e+01
4.663661015625000346e+02,-8.819407349817082320e+01
4.663663945312500232e+02,-9.030408833514178468e+01
4.663666875000000118e+02,-1.033147002092842968e+02
4.663669804687500005e+02,-8.807672274253260980e+01
4.663672734374999891e+02,-8.735375126671165447e+01
4.663675664062500346e+02,-9.038510616535852193e+01
4.663678593750000232e+02,-8.467581129221389347e+01
4.663681523437500118e+02,-8.073527200047698216e+01
4.663684453125000005e+02,-8.145179315566829814e+01
4.663687382812499891e+02,-8.504990144758694726e+01
4.663690312500000346e+02,-9.449099873285625506e+01
4.663693242187500232e+02,-9.209678207065022093e+01
4.663696171875000118e+02,-8.296806661742087385e+01
4.663699101562500005e+02,-8.137227322033606924e+01
4.663702031249999891e+02,-8.510906680043484585e+01
4.663704960937500346e+02,-8.701387213238496088e+01
4.663707890625000232e+02,-8.586938882616932744e+01
4.663710820312500118e+02,-8.884030978320330973e+01
4.663713750000000005e+02,-8.260422392121853363e+01
4.663716679687499891e+02,-8.397300503406484040e+01
4.663719609375000346e+02,-8.948485046606015203e+01
4.663722539062500232e+02,-8.324564202689302306e+01
4.663725468750000118e+02,-8.134386236953552896e+01
4.663728398437500005e+02,-8.525977888056006293e+01
4.663731328124999891e+02,-9.245627508749919343e+01
4.663734257812500346e+02,-8.900931940347318516e+01
4.663737187500000232e+02,-8.687121979659718818e+01
4.663740117187500118e+02,-8.113425741197481500e+01
4.663743046875000005e+02,-8.073980641930141644e+01
4.663745976562499891e+02,-9.024055599954553486e+01
4.663748906250000346e+02,-9.813086952755456593e+01
4.663751835937500232e+02,-9.031710905989505989e+01
4.663754765625000118e+02,-8.959131742454381708e+01
4.663757695312500005e+02,-8.438452199558837208e+01
4.663760624999999891e+02,-8.228696428653591965e+01
4.663763554687500346e+02,-8.533529119053457634e+01
4.663766484375000232e+02,-8.680152443771767423e+01
4.663769414062500118e+02,-8.412264246816891955e+01
4.663772343750000005e+02,-9.158084427391719373e+01
4.663775273437499891e+02,-8.692502313356193611e+01
4.663778203125000346e+02,-9.704458518761116181e+01
4.663781132812500232e+02,-8.968504941350394688e+01
4.663784062500000118e+02,-8.360126334196394282e+01
4.663786992187500005e+02,-8.084688630519701746e+01
4.663789921874999891e+02,-8.492475896844098315e+01
4.663792851562500346e+02,-9.422485212115432773e+01
4.663795781250000232e+02,-9.493002650330316783e+01
4.663798710937500118e+02,-8.447811441405475819e+01
4.663801640625000005e+02,-8.290492540711314007e+01
4.663804570312499891e+02,-9.975926872686710567e+01
4.663807500000000346e+02,-9.496920277522625042e+01
4.663810429687500232e+02,-8.637890419741673043e+01
4.663813359375000118e+02,-8.176770377696229275e+01
4.663816289062500005e+02,-8.547192738082445373e+01
4.663819218749999891e+02,-8.434200035318869482e+01
4.663822148437500346e+02,-8.583809629851734257e+01
4.663825078125000232e+02,-8.309323571017829124e+01
4.663828007812500118e+02,-8.433249774242041497e+01
4.663830937500000005e+02,-9.106332418350758928e+01
4.663833867187499891e+02,-8.908974652532849348e+01
4.663836796875000346e+02,-9.069530117240364575e+01
4.663839726562500232e+02,-8.225110464396833265e+01
4.663842656250000118e+02,-8.762398359504047107e+01
4.663845585937500005e+02,-8.263348228791161887e+01
4.663848515624999891e+02,-8.265603237937963854e+01
4.663851445312500346e+02,-8.276322987873767545e+01
4.663854375000000232e+02,-8.631086556912310925e+01
