Frequency_MHz,Power_dBHz
4.663620000000000232e+02,-8.369854062016852936e+01
4.663622929687500118e+02,-9.323201726118074362e+01
4.663625859375000005e+02,-9.447420324096012223e+01
4.663628789062499891e+02,-9.822041075074294270e+01
4.663631718750000346e+02,-9.351509231073038109e+01
4.663634648437500232e+02,-1.013805644187788175e+02
4.663637578125000118e+02,-9.009628965116034749e+01
4.663640507812500005e+02,-8.210859512195426646e+01
4.663643437499999891e+02,-9.666985891006217457e+01
4.663646367187500346e+02,-8.487547305729664515e+01
4.663649296875000232e+02,-8.973895821435203857e+01
4.663652226562500118e+02,-9.203013646142716198e+01
4.663655156250000005e+02,-9.564254023264484772e+01
4.663658085937499891e+02,-8.984691976861235219e+01
4.663661015625000346e+02,-1.030701348370199497e+02
4.663663945312500232e+02,-8.367537664172263590e+01
4.663666875000000118e+02,-8.429620009358077937e+01
4.663669804687500005e+02,-8.918268011873132650e+01
4.663672734374999891e+02,-8.735489901312897132e+01
4.663675664062500346e+02,-8.660938050633475882e+01
4.663678593750000232e+02,-1.054906467644348993e+02
4.663681523437500118e+02,-8.980744711380010870e+01
4.663684453125000005e+02,-8.542798732034596298e+01
4.663687382812499891e+02,-9.817763571883463669e+01
4.663690312500000346e+02,-9.293255789450412863e+01
4.663693242187500232e+02,-9.100135760727511069e+01
4.663696171875000118e+02,-8.378699523089032652e+01
4.663699101562500005e+02,-8.324449511092238652e+01
4.663702031249999891e+02,-8.763481884731353944e+01
4.663704960937500346e+02,-8.776245972676682072e+01
4.663707890625000232e+02,-8.291718522423559534e+01
4.663710820312500118e+02,-8.167459853669458880e+01
4.663713750000000005e+02,-9.095889350791425443e+01
4.663716679687499891e+02,-9.231408662968152612e+01
4.663719609375000346e+02,-8.547287181271173040e+01
4.663722539062500232e+02,-8.656491481534158083e+01
4.663725468750000118e+02,-8.709797739842920805e+01
4.663728398437500005e+02,-9.643378214288168238e+01
4.663731328124999891e+02,-8.956102025869556371e+01
4.663734257812500346e+02,-7.989976196833805488e+01
4.663737187500000232e+02,-8.070760294599851647e+01
